x,y,rho
-11.75,18.75,3.8874248363547e-21
-11.75,19.25,2.3314882655333e-21
-11.75,19.75,1.4255495052527e-21
-11.75,20.25,8.7748064012856e-22
-11.75,20.75,5.3633868902729e-22
-11.75,21.25,3.20288758295e-22
-11.75,21.75,1.827759904101e-22
-11.75,22.25,9.61745172188e-23
-11.75,22.75,4.3522356195943e-23
-11.75,23.25,1.4185209949849e-23
-11.75,23.75,1.4609968548665e-24
-11.25,-23.75,2.2418279013364e-24
-11.25,-23.25,2.1704121253909e-23
-11.25,-22.75,6.6613354355132e-23
-11.25,-22.25,1.47533121921e-22
-11.25,-21.75,2.8137590404176e-22
-11.25,-21.25,4.9529147657602e-22
-11.25,-20.75,8.3380461697502e-22
-11.25,-20.25,1.3724182945012e-21
-11.25,-19.75,2.2446065665779e-21
-11.25,-19.25,3.6981536314067e-21
-11.25,-18.75,6.2155524102286e-21
-11.25,-18.25,1.0774165873076e-20
-11.25,-17.75,1.9406083060396e-20
-11.25,-17.25,3.6398333076504e-20
-11.25,-16.75,7.0886215709412e-20
-11.25,-16.25,1.4240170295013e-19
-11.25,-15.75,2.92169749003e-19
-11.25,-15.25,6.0530382229243e-19
-11.25,-14.75,1.2580644521679e-18
-11.25,-14.25,2.6206091796941e-18
-11.25,-13.75,5.4514153417262e-18
-11.25,-13.25,1.1328510167837e-17
-11.25,-12.75,2.3773726848076e-17
-11.25,-12.25,4.9762258021168e-17
-11.25,-11.75,9.7218946846275e-17
-11.25,-11.25,2.5620259883427e-16
-11.25,-10.75,7.7706140323605e-16
-11.25,-10.25,5.2540836610085e-17
-11.25,-9.75,3.24910656629e-14
-11.25,-9.25,4.9693885116071e-13
-11.25,-8.75,4.8390892291018e-12
-11.25,-8.25,5.9890985608435e-11
-11.25,-7.75,6.2633637603369e-10
-11.25,-7.25,5.2666732322124e-09
-11.25,-6.75,3.9140834445231e-08
-11.25,-6.25,2.5587725306884e-07
-11.25,-5.75,1.4382826952505e-06
-11.25,-5.25,6.9749649556883e-06
-11.25,-4.75,2.9353392848325e-05
-11.25,-4.25,0.00010712346340658
-11.25,-3.75,0.00033847697517782
-11.25,-3.25,0.00092588156322275
-11.25,-2.75,0.0021934644005534
-11.25,-2.25,0.004501007639366
-11.25,-1.75,0.0079995838110725
-11.25,-1.25,0.012313420583198
-11.25,-0.75,0.016415204562772
-11.25,-0.25,0.018953176681451
-11.25,0.25,0.018953176681451
-11.25,0.75,0.016415204562772
-11.25,1.25,0.012313420583198
-11.25,1.75,0.0079995838110723
-11.25,2.25,0.0045010076393658
-11.25,2.75,0.0021934644005533
-11.25,3.25,0.00092588156322271
-11.25,3.75,0.00033847697517784
-11.25,4.25,0.0001071234634066
-11.25,4.75,2.9353392848325e-05
-11.25,5.25,6.9749649556818e-06
-11.25,5.75,1.4382826952476e-06
-11.25,6.25,2.5587725306833e-07
-11.25,6.75,3.9140834445283e-08
-11.25,7.25,5.2666732323134e-09
-11.25,7.75,6.2633637605024e-10
-11.25,8.25,5.9890985615893e-11
-11.25,8.75,4.8390892276556e-12
-11.25,9.25,4.9693885033808e-13
-11.25,9.75,3.2491065754524e-14
-11.25,10.25,5.254084307046e-17
-11.25,10.75,7.7706138103783e-16
-11.25,11.25,2.5620258285524e-16
-11.25,11.75,9.7218960223339e-17
-11.25,12.25,4.9762245444083e-17
-11.25,12.75,2.3773738223064e-17
-11.25,13.25,1.1328504783112e-17
-11.25,13.75,5.4514138869307e-18
-11.25,14.25,2.6206103111457e-18
-11.25,14.75,1.2580636951389e-18
-11.25,15.25,6.0530406181225e-19
-11.25,15.75,2.9216952951628e-19
-11.25,16.25,1.4240176257337e-19
-11.25,16.75,7.0886236972967e-20
-11.25,17.25,3.6398361273446e-20
-11.25,17.75,1.9406086227921e-20
-11.25,18.25,1.0774161084213e-20
-11.25,18.75,6.2155480824537e-21
-11.25,19.25,3.6981518496689e-21
-11.25,19.75,2.2446111250841e-21
-11.25,20.25,1.3724203922799e-21
-11.25,20.75,8.3381044722525e-22
-11.25,21.25,4.9529273239498e-22
-11.25,21.75,2.8137783317217e-22
-11.25,22.25,1.4753034845478e-22
-11.25,22.75,6.661450910335e-23
-11.25,23.25,2.1703397837144e-23
-11.25,23.75,2.2419948248694e-24
-10.75,-23.75,3.1224047344858e-24
-10.75,-23.25,3.0210083700489e-23
-10.75,-22.75,9.2983876598214e-23
-10.75,-22.25,2.0685657359794e-22
-10.75,-21.75,3.9662822544195e-22
-10.75,-21.25,7.0224320088369e-22
-10.75,-20.75,1.1894668956875e-21
-10.75,-20.25,1.9702351497657e-21
-10.75,-19.75,3.2434355418304e-21
-10.75,-19.25,5.3801392162251e-21
-10.75,-18.75,9.1074231750575e-21
-10.75,-18.25,1.5907949501921e-20
-10.75,-17.75,2.8880440557495e-20
-10.75,-17.25,5.4582618529229e-20
-10.75,-16.75,1.0699928573312e-19
-10.75,-16.25,2.1610342386201e-19
-10.75,-15.75,4.4543811498044e-19
-10.75,-15.25,9.2623966799384e-19
-10.75,-14.75,1.9281294679372e-18
-10.75,-14.25,4.0165311045775e-18
-10.75,-13.75,8.3590048471804e-18
-10.75,-13.25,1.7358939995992e-17
-10.75,-12.75,3.6082601687973e-17
-10.75,-12.25,7.5597145119633e-17
-10.75,-11.75,1.6762819654423e-16
-10.75,-11.25,3.0338298187491e-16
-10.75,-10.75,5.7547277122956e-16
-10.75,-10.25,7.3921230564788e-15
-10.75,-9.75,3.2671371276293e-14
-10.75,-9.25,4.0304542562019e-13
-10.75,-8.75,7.6417300989503e-12
-10.75,-8.25,8.1091613552675e-11
-10.75,-7.75,7.686638866762e-10
-10.75,-7.25,6.8621609879181e-09
-10.75,-6.75,5.1671163102455e-08
-10.75,-6.25,3.3154720182129e-07
-10.75,-5.75,1.8597617365937e-06
-10.75,-5.25,9.0704126948814e-06
-10.75,-4.75,3.8208188480965e-05
-10.75,-4.25,0.00013921704315283
-10.75,-3.75,0.00043960281132769
-10.75,-3.25,0.0012028131373678
-10.75,-2.75,0.0028502221312598
-10.75,-2.25,0.0058487659353335
-10.75,-1.75,0.010394485065775
-10.75,-1.25,0.016000063981781
-10.75,-0.75,0.021330977109156
-10.75,-0.25,0.024629207791263
-10.75,0.25,0.024629207791263
-10.75,0.75,0.021330977109156
-10.75,1.25,0.016000063981781
-10.75,1.75,0.010394485065775
-10.75,2.25,0.0058487659353333
-10.75,2.75,0.0028502221312596
-10.75,3.25,0.0012028131373677
-10.75,3.75,0.0004396028113277
-10.75,4.25,0.00013921704315285
-10.75,4.75,3.8208188480968e-05
-10.75,5.25,9.0704126948728e-06
-10.75,5.75,1.8597617365897e-06
-10.75,6.25,3.3154720182062e-07
-10.75,6.75,5.1671163102606e-08
-10.75,7.25,6.8621609880297e-09
-10.75,7.75,7.6866388669747e-10
-10.75,8.25,8.1091613563588e-11
-10.75,8.75,7.6417300966438e-12
-10.75,9.25,4.030454245951e-13
-10.75,9.75,3.2671371366317e-14
-10.75,10.25,7.3921230639075e-15
-10.75,10.75,5.7547275545465e-16
-10.75,11.25,3.0338299411894e-16
-10.75,11.75,1.6762817617867e-16
-10.75,12.25,7.5597165926484e-17
-10.75,12.75,3.608258506159e-17
-10.75,13.25,1.7358947885395e-17
-10.75,13.75,8.359006457259e-18
-10.75,14.25,4.01652930444e-18
-10.75,14.75,1.9281307356506e-18
-10.75,15.25,9.2623928461846e-19
-10.75,15.75,4.4543841723585e-19
-10.75,16.25,2.1610334582007e-19
-10.75,16.75,1.0699928155428e-19
-10.75,17.25,5.4582547493508e-20
-10.75,17.75,2.8880431786665e-20
-10.75,18.25,1.5907948950887e-20
-10.75,18.75,9.107434928298e-21
-10.75,19.25,5.3801398728879e-21
-10.75,19.75,3.2434315765066e-21
-10.75,20.25,1.9702321447461e-21
-10.75,20.75,1.189460558083e-21
-10.75,21.25,7.0224152005675e-22
-10.75,21.75,3.9662726967561e-22
-10.75,22.25,2.0686003085034e-22
-10.75,22.75,9.2982384180545e-23
-10.75,23.25,3.0211008816063e-23
-10.75,23.75,3.1220321403337e-24
-10.25,-23.75,4.243134652148e-24
-10.25,-23.25,4.121966103333e-23
-10.25,-22.75,1.2765808924235e-22
-10.25,-22.25,2.8573593522477e-22
-10.25,-21.75,5.5081926048055e-22
-10.25,-21.25,9.7960540932602e-22
-10.25,-20.75,1.6651592599567e-21
-10.25,-20.25,2.7655359185139e-21
-10.25,-19.75,4.5611551364586e-21
-10.25,-19.25,7.5757907234213e-21
-10.25,-18.75,1.2839113070194e-20
-10.25,-18.25,2.2460377406433e-20
-10.25,-17.75,4.0867175831111e-20
-10.25,-17.25,7.7435706864618e-20
-10.25,-16.75,1.5210845490397e-19
-10.25,-16.25,3.0752644389777e-19
-10.25,-15.75,6.3433774928598e-19
-10.25,-15.25,1.3198474295803e-18
-10.25,-14.75,2.7440996304133e-18
-10.25,-14.25,5.696295515345e-18
-10.25,-13.75,1.1813643870034e-17
-10.25,-13.25,2.4416825305068e-17
-10.25,-12.75,5.080417336081e-17
-10.25,-12.25,1.0601616215031e-16
-10.25,-11.75,2.0810850897517e-16
-10.25,-11.25,5.2267844098664e-16
-10.25,-10.75,1.5297958198836e-15
-10.25,-10.25,1.0428780316324e-16
-10.25,-9.75,4.8579291276108e-14
-10.25,-9.25,7.1957613562525e-13
-10.25,-8.75,6.4562630628089e-12
-10.25,-8.25,8.2634186560184e-11
-10.25,-7.75,8.7070120763744e-10
-10.25,-7.25,7.2331965160841e-09
-10.25,-6.75,5.3832825764989e-08
-10.25,-6.25,3.5332741590253e-07
-10.25,-5.75,1.983249287209e-06
-10.25,-5.25,9.6044287781625e-06
-10.25,-4.75,4.0444862384655e-05
-10.25,-4.25,0.00014768798845915
-10.25,-3.75,0.00046657406203673
-10.25,-3.25,0.001275961802461
-10.25,-2.75,0.0030227364643655
-10.25,-2.25,0.0062030161454292
-10.25,-1.75,0.01102463062803
-10.25,-1.25,0.016969190856078
-10.25,-0.75,0.022621107137598
-10.25,-0.25,0.026118395374582
-10.25,0.25,0.026118395374582
-10.25,0.75,0.022621107137598
-10.25,1.25,0.016969190856078
-10.25,1.75,0.011024630628029
-10.25,2.25,0.006203016145429
-10.25,2.75,0.0030227364643653
-10.25,3.25,0.001275961802461
-10.25,3.75,0.00046657406203675
-10.25,4.25,0.00014768798845917
-10.25,4.75,4.0444862384659e-05
-10.25,5.25,9.604428778153e-06
-10.25,5.75,1.9832492872047e-06
-10.25,6.25,3.5332741590187e-07
-10.25,6.75,5.3832825765089e-08
-10.25,7.25,7.2331965162172e-09
-10.25,7.75,8.7070120766273e-10
-10.25,8.25,8.2634186569046e-11
-10.25,8.75,6.4562630613464e-12
-10.25,9.25,7.1957613423867e-13
-10.25,9.75,4.8579291398743e-14
-10.25,10.25,1.0428781640069e-16
-10.25,10.75,1.5297957912288e-15
-10.25,11.25,5.2267842013761e-16
-10.25,11.75,2.0810852853718e-16
-10.25,12.25,1.0601614039434e-16
-10.25,12.75,5.0804192611862e-17
-10.25,13.25,2.4416815551247e-17
-10.25,13.75,1.1813641851764e-17
-10.25,14.25,5.6962975078849e-18
-10.25,14.75,2.7440982624764e-18
-10.25,15.25,1.3198477855254e-18
-10.25,15.75,6.3433735909685e-19
-10.25,16.25,3.0752643755218e-19
-10.25,16.75,1.5210843535954e-19
-10.25,17.25,7.7435767247644e-20
-10.25,17.75,4.0867197474018e-20
-10.25,18.25,2.2460368544291e-20
-10.25,18.75,1.2839100806513e-20
-10.25,19.25,7.5757922326429e-21
-10.25,19.75,4.5611553015006e-21
-10.25,20.25,2.7655396635668e-21
-10.25,20.75,1.6651681656921e-21
-10.25,21.25,9.7960742525648e-22
-10.25,21.75,5.5082137314902e-22
-10.25,22.25,2.857333012314e-22
-10.25,22.75,1.2765980053306e-22
-10.25,23.25,4.1218200245587e-23
-10.25,23.75,4.2435864296941e-24
-9.75,-23.75,6.7569556951103e-24
-9.75,-23.25,6.6131534260395e-23
-9.75,-22.75,2.0569772355258e-22
-9.75,-22.25,4.6094784389006e-22
-9.75,-21.75,8.8730994417526e-22
-9.75,-21.25,1.5722855239344e-21
-9.75,-20.75,2.6574602745671e-21
-9.75,-20.25,4.3801018645761e-21
-9.75,-19.75,7.1563343903412e-21
-9.75,-19.25,1.175570967562e-20
-9.75,-18.75,1.9680846647945e-20
-9.75,-18.25,3.399952522147e-20
-9.75,-17.75,6.1133572928441e-20
-9.75,-17.25,1.1461071448799e-19
-9.75,-16.75,2.2288101105554e-19
-9.75,-16.25,4.4600475665925e-19
-9.75,-15.75,9.1093068412515e-19
-9.75,-15.25,1.8797458873623e-18
-9.75,-14.75,3.8758885531369e-18
-9.75,-14.25,7.9580457788281e-18
-9.75,-13.75,1.6323945097507e-17
-9.75,-13.25,3.3408114389408e-17
-9.75,-12.75,6.8222060708572e-17
-9.75,-12.25,1.4040884258785e-16
-9.75,-11.75,3.0183520689638e-16
-9.75,-11.25,5.807479470048e-16
-9.75,-10.75,1.0177858690182e-15
-9.75,-10.25,9.6236341169303e-15
-9.75,-9.75,3.4570169172845e-14
-9.75,-9.25,3.3136540700301e-13
-9.75,-8.75,7.3681913657643e-12
-9.75,-8.25,7.5461665464118e-11
-9.75,-7.75,7.0124798222697e-10
-9.75,-7.25,6.3757685717757e-09
-9.75,-6.75,4.7950701874079e-08
-9.75,-6.25,3.0587116813053e-07
-9.75,-5.75,1.7193931437999e-06
-9.75,-5.25,8.4018975360466e-06
-9.75,-4.75,3.5352608892434e-05
-9.75,-4.25,0.00012871415978101
-9.75,-3.75,0.00040659743976283
-9.75,-3.25,0.0011129034159852
-9.75,-2.75,0.002637066689643
-9.75,-2.25,0.0054107617291701
-9.75,-1.75,0.0096159592365204
-9.75,-1.25,0.01480213070139
-9.75,-0.75,0.01973424749381
-9.75,-0.25,0.022785782478844
-9.75,0.25,0.022785782478844
-9.75,0.75,0.01973424749381
-9.75,1.25,0.01480213070139
-9.75,1.75,0.0096159592365202
-9.75,2.25,0.00541076172917
-9.75,2.75,0.0026370666896429
-9.75,3.25,0.0011129034159851
-9.75,3.75,0.00040659743976285
-9.75,4.25,0.00012871415978103
-9.75,4.75,3.5352608892437e-05
-9.75,5.25,8.4018975360384e-06
-9.75,5.75,1.7193931437961e-06
-9.75,6.25,3.0587116812997e-07
-9.75,6.75,4.7950701874206e-08
-9.75,7.25,6.3757685718739e-09
-9.75,7.75,7.0124798225089e-10
-9.75,8.25,7.5461665474377e-11
-9.75,8.75,7.3681913627516e-12
-9.75,9.25,3.313654062003e-13
-9.75,9.75,3.4570169250207e-14
-9.75,10.25,9.623634074984e-15
-9.75,10.75,1.0177858683935e-15
-9.75,11.25,5.8074795532149e-16
-9.75,11.75,3.0183518939875e-16
-9.75,12.25,1.404088637596e-16
-9.75,12.75,6.822204022679e-17
-9.75,13.25,3.3408124826267e-17
-9.75,13.75,1.6323947123648e-17
-9.75,14.25,7.9580438795208e-18
-9.75,14.75,3.8758902489421e-18
-9.75,15.25,1.8797453977334e-18
-9.75,15.75,9.1093105514225e-19
-9.75,16.25,4.460047471061e-19
-9.75,16.75,2.2288102599635e-19
-9.75,17.25,1.146106350573e-19
-9.75,17.75,6.1133600114504e-20
-9.75,18.25,3.3999524824242e-20
-9.75,18.75,1.9680848641679e-20
-9.75,19.25,1.1755703459895e-20
-9.75,19.75,7.1563311423796e-21
-9.75,20.25,4.3801003853487e-21
-9.75,20.75,2.6574464446672e-21
-9.75,21.25,1.5722823786645e-21
-9.75,21.75,8.8730646686814e-22
-9.75,22.25,4.6095099025479e-22
-9.75,22.75,2.0569773106562e-22
-9.75,23.25,6.6134002859989e-23
-9.75,23.75,6.7565543321135e-24
-9.25,-23.75,1.2671917598524e-23
-9.25,-23.25,1.2416739476613e-22
-9.25,-22.75,3.8472801071488e-22
-9.25,-22.25,8.5660307732873e-22
-9.25,-21.75,1.6357518593998e-21
-9.25,-21.25,2.8718299228715e-21
-9.25,-20.75,4.8039026581838e-21
-9.25,-20.25,7.8272039924995e-21
-9.25,-19.75,1.2624525276787e-20
-9.25,-19.25,2.0439794566316e-20
-9.25,-18.75,3.3668056777e-20
-9.25,-18.25,5.7140645923505e-20
-9.25,-17.75,1.0087589164304e-19
-9.25,-17.25,1.8575327851162e-19
-9.25,-16.75,3.5497521781876e-19
-9.25,-16.25,6.9769910989102e-19
-9.25,-15.75,1.3990822054358e-18
-9.25,-15.25,2.8398615451688e-18
-9.25,-14.75,5.7734586574711e-18
-9.25,-14.25,1.166984135492e-17
-9.25,-13.75,2.3512964579256e-17
-9.25,-13.25,4.7323647751934e-17
-9.25,-12.75,9.5230077324647e-17
-9.25,-12.25,1.9325246021319e-16
-9.25,-11.75,3.757907734211e-16
-9.25,-11.25,8.3355920128938e-16
-9.25,-10.75,2.362946852452e-15
-9.25,-10.25,1.2820066797774e-15
-9.25,-9.75,3.2245873606445e-14
-9.25,-9.25,5.3970124442576e-13
-9.25,-8.75,3.8369009473265e-12
-9.25,-8.25,5.0739695087631e-11
-9.25,-7.75,5.5640177589237e-10
-9.25,-7.25,4.5080567005153e-09
-9.25,-6.75,3.3515000627469e-08
-9.25,-6.25,2.2191273146523e-07
-9.25,-5.75,1.241931779667e-06
-9.25,-5.25,5.9987908810762e-06
-9.25,-4.75,2.530866923865e-05
-9.25,-4.25,9.2497762465518e-05
-9.25,-3.75,0.000291977671101
-9.25,-3.25,0.00079814007551176
-9.25,-2.75,0.0018911980749002
-9.25,-2.25,0.0038817098416192
-9.25,-1.75,0.0068989266796891
-9.25,-1.25,0.010618716994029
-9.25,-0.75,0.014156013840627
-9.25,-0.25,0.016344656278461
-9.25,0.25,0.016344656278461
-9.25,0.75,0.014156013840627
-9.25,1.25,0.010618716994029
-9.25,1.75,0.0068989266796889
-9.25,2.25,0.0038817098416191
-9.25,2.75,0.0018911980749001
-9.25,3.25,0.00079814007551174
-9.25,3.75,0.00029197767110101
-9.25,4.25,9.2497762465529e-05
-9.25,4.75,2.5308669238652e-05
-9.25,5.25,5.9987908810703e-06
-9.25,5.75,1.2419317796643e-06
-9.25,6.25,2.2191273146484e-07
-9.25,6.75,3.3515000627588e-08
-9.25,7.25,4.5080567005866e-09
-9.25,7.75,5.5640177591395e-10
-9.25,8.25,5.0739695090844e-11
-9.25,8.75,3.8369009460208e-12
-9.25,9.25,5.397012434621e-13
-9.25,9.75,3.2245873760905e-14
-9.25,10.25,1.2820067191274e-15
-9.25,10.75,2.3629468074673e-15
-9.25,11.25,8.3355919929112e-16
-9.25,11.75,3.757907871593e-16
-9.25,12.25,1.9325243898924e-16
-9.25,12.75,9.5230098379367e-17
-9.25,13.25,4.7323637413793e-17
-9.25,13.75,2.3512964057204e-17
-9.25,14.25,1.1669842904556e-17
-9.25,14.75,5.773457074972e-18
-9.25,15.25,2.8398617277603e-18
-9.25,15.75,1.3990819226166e-18
-9.25,16.25,6.9769898384739e-19
-9.25,16.75,3.5497520970293e-19
-9.25,17.25,1.857533367206e-19
-9.25,17.75,1.0087585982204e-19
-9.25,18.25,5.7140636964289e-20
-9.25,18.75,3.3668051820785e-20
-9.25,19.25,2.0439804924031e-20
-9.25,19.75,1.2624530104076e-20
-9.25,20.25,7.8272019860308e-21
-9.25,20.75,4.8039168947402e-21
-9.25,21.25,2.8718309913742e-21
-9.25,21.75,1.6357565781424e-21
-9.25,22.25,8.5660071495293e-22
-9.25,22.75,3.8472984394836e-22
-9.25,23.25,1.2416432495207e-22
-9.25,23.75,1.2672252271321e-23
-8.75,-23.75,2.2288284316547e-23
-8.75,-23.25,2.1711821275098e-22
-8.75,-22.75,6.6808211026883e-22
-8.75,-22.25,1.4779891944672e-21
-8.75,-21.75,2.8065035783344e-21
-8.75,-21.25,4.9030823692418e-21
-8.75,-20.75,8.1661654945694e-21
-8.75,-20.25,1.3252938599724e-20
-8.75,-19.75,2.1293994802003e-20
-8.75,-19.25,3.433515517977e-20
-8.75,-18.75,5.6282768529478e-20
-8.75,-18.25,9.4956017053106e-20
-8.75,-17.75,1.6646994625838e-19
-8.75,-17.25,3.0424258032584e-19
-8.75,-16.75,5.7678355093335e-19
-8.75,-16.25,1.1228710021595e-18
-8.75,-15.75,2.2242521706026e-18
-8.75,-15.25,4.4552893400046e-18
-8.75,-14.75,8.9568963744988e-18
-8.75,-14.25,1.7907569398087e-17
-8.75,-13.75,3.5550307049821e-17
-8.75,-13.25,7.0499446127336e-17
-8.75,-12.75,1.3941772621941e-16
-8.75,-12.25,2.7534854893824e-16
-8.75,-11.75,5.5683961756739e-16
-8.75,-11.25,1.1237493179598e-15
-8.75,-10.75,1.8967331144639e-15
-8.75,-10.25,9.255545345007e-15
-8.75,-9.75,3.1999423398992e-14
-8.75,-9.25,7.7268947125465e-14
-8.75,-8.75,3.3196185404171e-12
-8.75,-8.25,3.3576946955279e-11
-8.75,-7.75,2.8425402416945e-10
-8.75,-7.25,2.6877479205432e-09
-8.75,-6.75,2.0350916509975e-08
-8.75,-6.25,1.2801876203157e-07
-8.75,-5.75,7.2237580548196e-07
-8.75,-5.25,3.5429834786573e-06
-8.75,-4.75,1.4863123320195e-05
-8.75,-4.25,5.4068278484193e-05
-8.75,-3.75,0.00017106100115712
-8.75,-3.25,0.0004683799821508
-8.75,-2.75,0.001109177648738
-8.75,-2.25,0.0022752420599878
-8.75,-1.75,0.0040438991633184
-8.75,-1.25,0.0062248581103501
-8.75,-0.75,0.0082978279100696
-8.75,-0.25,0.0095803765093077
-8.75,0.25,0.0095803765093077
-8.75,0.75,0.0082978279100696
-8.75,1.25,0.0062248581103501
-8.75,1.75,0.0040438991633184
-8.75,2.25,0.0022752420599878
-8.75,2.75,0.001109177648738
-8.75,3.25,0.00046837998215079
-8.75,3.75,0.00017106100115712
-8.75,4.25,5.40682784842e-05
-8.75,4.75,1.4863123320197e-05
-8.75,5.25,3.5429834786536e-06
-8.75,5.75,7.2237580548035e-07
-8.75,6.25,1.2801876203129e-07
-8.75,6.75,2.0350916510022e-08
-8.75,7.25,2.6877479205828e-09
-8.75,7.75,2.842540241775e-10
-8.75,8.25,3.3576946959203e-11
-8.75,8.75,3.3196185392075e-12
-8.75,9.25,7.7268946843664e-14
-8.75,9.75,3.1999423425635e-14
-8.75,10.25,9.2555452900377e-15
-8.75,10.75,1.8967331563523e-15
-8.75,11.25,1.1237492966052e-15
-8.75,11.75,5.5683961756135e-16
-8.75,12.25,2.7534856347963e-16
-8.75,12.75,1.3941771047486e-16
-8.75,13.25,7.0499455976492e-17
-8.75,13.75,3.5550306453002e-17
-8.75,14.25,1.7907568316568e-17
-8.75,14.75,8.9568974999145e-18
-8.75,15.25,4.4552892181612e-18
-8.75,15.75,2.2242523817495e-18
-8.75,16.25,1.1228712463378e-18
-8.75,16.75,5.7678357458497e-19
-8.75,17.25,3.0424250718735e-19
-8.75,17.75,1.6646999103463e-19
-8.75,18.25,9.4956005259408e-20
-8.75,18.75,5.6282774208321e-20
-8.75,19.25,3.4335139409007e-20
-8.75,19.75,2.1293998373514e-20
-8.75,20.25,1.3252936025124e-20
-8.75,20.75,8.1661536656292e-21
-8.75,21.25,4.9030733779531e-21
-8.75,21.75,2.8065007228862e-21
-8.75,22.25,1.4779919633963e-21
-8.75,22.75,6.6808289596802e-22
-8.75,23.25,2.1712124835605e-22
-8.75,23.75,2.2287897291883e-23
-8.25,-23.75,3.1261290466175e-23
-8.25,-23.25,3.026367203109e-22
-8.25,-22.75,9.2895864047675e-22
-8.25,-22.25,2.0556503216058e-21
-8.25,-21.75,3.9116720610279e-21
-8.25,-21.25,6.8578966969718e-21
-8.25,-20.75,1.14749277001e-20
-8.25,-20.25,1.8725966503196e-20
-8.25,-19.75,3.0275131858507e-20
-8.25,-19.25,4.9142204930269e-20
-8.25,-18.75,8.1105979408406e-20
-8.25,-18.25,1.3776402873408e-19
-8.25,-17.75,2.4313540519543e-19
-8.25,-17.25,4.4735412453262e-19
-8.25,-16.75,8.5363699947721e-19
-8.25,-16.25,1.6698210555567e-18
-8.25,-15.75,3.309924698158e-18
-8.25,-15.25,6.6045680606957e-18
-8.25,-14.75,1.3214176395598e-17
-8.25,-14.25,2.6324105339314e-17
-8.25,-13.75,5.1888831680297e-17
-8.25,-13.25,1.0165471965293e-16
-8.25,-12.75,1.9906256802e-16
-8.25,-12.25,3.8966038089463e-16
-8.25,-11.75,7.5045325191773e-16
-8.25,-11.25,1.4972271649763e-15
-8.25,-10.75,3.6784990042621e-15
-8.25,-10.25,5.6398868197886e-15
-8.25,-9.75,1.3066520994222e-14
-8.25,-9.25,2.5792391201051e-13
-8.25,-8.75,1.0827524663351e-12
-8.25,-8.25,1.2449870914627e-11
-8.25,-7.75,1.642883285049e-10
-8.25,-7.25,1.2611769094031e-09
-8.25,-6.75,9.1640266921475e-09
-8.25,-6.25,6.2171698817988e-08
-8.25,-5.75,3.4640598831161e-07
-8.25,-5.25,1.6632516561484e-06
-8.25,-4.75,7.0509390308745e-06
-8.25,-4.25,2.5785092134024e-05
-8.25,-3.75,8.11747026814e-05
-8.25,-3.25,0.00022192690708104
-8.25,-2.75,0.00052653934653273
-8.25,-2.25,0.0010808662928275
-8.25,-1.75,0.0019203263010156
-8.25,-1.25,0.0029557635747852
-8.25,-0.75,0.0039414344580833
-8.25,-0.25,0.0045515819528556
-8.25,0.25,0.0045515819528556
-8.25,0.75,0.0039414344580833
-8.25,1.25,0.0029557635747852
-8.25,1.75,0.0019203263010155
-8.25,2.25,0.0010808662928274
-8.25,2.75,0.00052653934653271
-8.25,3.25,0.00022192690708103
-8.25,3.75,8.1174702681404e-05
-8.25,4.25,2.5785092134029e-05
-8.25,4.75,7.0509390308756e-06
-8.25,5.25,1.6632516561468e-06
-8.25,5.75,3.464059883109e-07
-8.25,6.25,6.2171698817874e-08
-8.25,6.75,9.1640266921552e-09
-8.25,7.25,1.2611769094242e-09
-8.25,7.75,1.6428832850479e-10
-8.25,8.25,1.2449870915731e-11
-8.25,8.75,1.0827524658995e-12
-8.25,9.25,2.5792391177515e-13
-8.25,9.75,1.3066521036541e-14
-8.25,10.25,5.6398868748444e-15
-8.25,10.75,3.6784989603941e-15
-8.25,11.25,1.4972271853846e-15
-8.25,11.75,7.5045324487443e-16
-8.25,12.25,3.896603780325e-16
-8.25,12.75,1.9906257868772e-16
-8.25,13.25,1.0165471182312e-16
-8.25,13.75,5.1888832965335e-17
-8.25,14.25,2.6324106035797e-17
-8.25,14.75,1.3214175909226e-17
-8.25,15.25,6.6045680241156e-18
-8.25,15.75,3.3099246160194e-18
-8.25,16.25,1.6698208633231e-18
-8.25,16.75,8.5363692133837e-19
-8.25,17.25,4.4735418877435e-19
-8.25,17.75,2.431353444319e-19
-8.25,18.25,1.3776402333159e-19
-8.25,18.75,8.1105971806918e-20
-8.25,19.25,4.9142231683185e-20
-8.25,19.75,3.0275123863768e-20
-8.25,20.25,1.8725965434465e-20
-8.25,20.75,1.1474933460647e-20
-8.25,21.25,6.8579005183826e-21
-8.25,21.75,3.9116722979041e-21
-8.25,22.25,2.0556492027141e-21
-8.25,22.75,9.2895652958495e-22
-8.25,23.25,3.0263468394016e-22
-8.25,23.75,3.126141098997e-23
-7.75,-23.75,4.1300462304459e-23
-7.75,-23.25,4.0147157132159e-22
-7.75,-22.75,1.2413253097126e-21
-7.75,-22.25,2.7673964315542e-21
-7.75,-21.75,5.3015944092469e-21
-7.75,-21.25,9.3483981202311e-21
-7.75,-20.75,1.5715526113647e-20
-7.75,-20.25,2.5736958039199e-20
-7.75,-19.75,4.1707705763363e-20
-7.75,-19.25,6.7778543412993e-20
-7.75,-18.75,1.1188024093017e-19
-7.75,-18.25,1.8995979952171e-19
-7.75,-17.75,3.3524665077086e-19
-7.75,-17.25,6.177863124686e-19
-7.75,-16.75,1.183190484955e-18
