x,rho
-3.759765625,0.088186101894837
-3.740234375,0.085775398461776
-3.720703125,0.083407196963992
-3.701171875,0.081081633953102
-3.681640625,0.078798806818783
-3.662109375,0.076558774772867
-3.642578125,0.07436155985865
-3.623046875,0.072207147983015
-3.603515625,0.070095489969026
-3.583984375,0.068026502626645
-3.564453125,0.066000069839281
-3.544921875,0.064016043663906
-3.525390625,0.062074245442506
-3.505859375,0.060174466922702
-3.486328125,0.058316471385392
-3.466796875,0.056499994777349
-3.447265625,0.054724746846731
-3.427734375,0.052990412279548
-3.408203125,0.051296651835161
-3.388671875,0.049643103478968
-3.369140625,0.048029383510502
-3.349609375,0.046455087685191
-3.330078125,0.044919792328168
-3.310546875,0.043423055438502
-3.291015625,0.041964417782381
-3.271484375,0.04054340397376
-3.251953125,0.039159523541145
-3.232421875,0.037812271979181
-3.212890625,0.036501131783836
-3.193359375,0.035225573470033
-3.173828125,0.033985056570633
-3.154296875,0.032779030615781
-3.134765625,0.031606936091686
-3.115234375,0.030468205377944
-3.095703125,0.029362263662658
-3.076171875,0.028288529834608
-3.056640625,0.027246417351833
-3.037109375,0.026235335086048
-3.017578125,0.025254688142383
-2.998046875,0.024303878653996
-2.978515625,0.023382306551189
-2.958984375,0.022489370304704
-2.939453125,0.021624467642942
-2.919921875,0.020786996242916
-2.900390625,0.019976354394796
-2.880859375,0.019191941639971
-2.861328125,0.018433159382595
-2.841796875,0.017699411474638
-2.822265625,0.016990104774535
-2.802734375,0.016304649679536
-2.783203125,0.015642460631937
-2.763671875,0.015002956599397
-2.744140625,0.014385561529607
-2.724609375,0.013789704779587
-2.705078125,0.013214821519955
-2.685546875,0.012660353114515
-2.666015625,0.012125747475588
-2.646484375,0.01161045939548
-2.626953125,0.011113950854561
-2.607421875,0.010635691306441
-2.587890625,0.010175157940721
-2.568359375,0.0097318359238749
-2.548828125,0.0093052186187889
-2.529296875,0.0088948077835218
-2.509765625,0.0085001137498737
-2.490234375,0.0081206555823452
-2.470703125,0.0077559612180953
-2.451171875,0.0074055675885089
-2.431640625,0.0070690207229949
-2.412109375,0.0067458758356438
-2.392578125,0.0064356973953738
-2.373046875,0.0061380591802025
-2.353515625,0.0058525443162806
-2.333984375,0.0055787453023222
-2.314453125,0.0053162640200684
-2.294921875,0.0050647117314162
-2.275390625,0.0048237090628412
-2.255859375,0.0045928859777374
-2.236328125,0.0043718817372903
-2.216796875,0.0041603448504952
-2.197265625,0.00395793301392
-2.177734375,0.0037643130418062
-2.158203125,0.0035791607870886
-2.138671875,0.0034021610539083
-2.119140625,0.0032330075021738
-2.099609375,0.0030714025447236
-2.080078125,0.0029170572376195
-2.060546875,0.0027696911640951
-2.041015625,0.0026290323126669
-2.021484375,0.0024948169498999
-2.001953125,0.0023667894883065
-1.982421875,0.0022447023498441
-1.962890625,0.002128315825457
-1.943359375,0.0020173979310982
-1.923828125,0.0019117242606481
-1.904296875,0.00181107783613
-1.884765625,0.0017152489556113
-1.865234375,0.00162403503916
-1.845703125,0.0015372404732092
-1.826171875,0.001454676453672
-1.806640625,0.0013761608281269
-1.787109375,0.0013015179373842
-1.767578125,0.0012305784567246
-1.748046875,0.0011631792370878
-1.728515625,0.0010991631464733
-1.708984375,0.0010383789118034
-1.689453125,0.0009806809614784
-1.669921875,0.00092592926884611
-1.650390625,0.00087398919679004
-1.630859375,0.00082473134362866
-1.611328125,0.00077803139050427
-1.591796875,0.0007337699504272
-1.572265625,0.00069183241912923
-1.552734375,0.00065210882786756
-1.533203125,0.00061449369830837
-1.513671875,0.00057888589960909
-1.494140625,0.00054518850780562
-1.474609375,0.00051330866760245
-1.455078125,0.00048315745665082
-1.435546875,0.00045464975239289
-1.416015625,0.00042770410153875
-1.396484375,0.0004022425922347
-1.376953125,0.0003781907289733
-1.357421875,0.00035547731028555
-1.337890625,0.00033403430925106
-1.318359375,0.00031379675685057
-1.298828125,0.00029470262818264
-1.279296875,0.00027669273155548
-1.259765625,0.00025971060046182
-1.240234375,0.00024370238843664
-1.220703125,0.00022861676679471
-1.201171875,0.00021440482523533
-1.181640625,0.00020101997530233
-1.162109375,0.0001884178566778
-1.142578125,0.00017655624628737
-1.123046875,0.00016539497018941
-1.103515625,0.00015489581821661
-1.083984375,0.00014502246133653
-1.064453125,0.00013574037169346
-1.044921875,0.00012701674529132
-1.025390625,0.00011882042727611
-1.005859375,0.0001111218397719
-0.986328125,0.00010389291222492
-0.966796875,9.7107014206546e-05
-0.947265625,9.073889062562e-05
-0.927734375,8.4764599298518e-05
-0.908203125,7.9161450824972e-05
-0.888671875,7.3907950715701e-05
-0.869140625,6.8983743718248e-05
-0.849609375,6.4369560285948e-05
-0.830078125,6.0047165135039e-05
-0.810546875,5.5999307834366e-05
-0.791015625,5.2209675372065e-05
-0.771484375,4.8662846643458e-05
-0.751953125,4.534424880508e-05
-0.732421875,4.224011543882e-05
-0.712890625,3.9337446471788e-05
-0.693359375,3.662396979679e-05
-0.673828125,3.4088104539958e-05
-0.654296875,3.1718925921286e-05
-0.634765625,2.9506131655891e-05
-0.615234375,2.7440009843482e-05
-0.595703125,2.5511408294975e-05
-0.576171875,2.3711705245651e-05
-0.556640625,2.2032781405396e-05
-0.537109375,2.046699329728e-05
-0.517578125,1.9007147837116e-05
-0.498046875,1.7646478107088e-05
-0.478515625,1.637862027804e-05
-0.458984375,1.5197591635941e-05
-0.439453125,1.4097769669117e-05
-0.419921875,1.3073872173794e-05
-0.400390625,1.212093833716e-05
-0.380859375,1.1234310757357e-05
-0.361328125,1.0409618361991e-05
-0.341796875,9.6427601870338e-06
-0.322265625,8.929889979618e-06
-0.302734375,8.2674015891168e-06
-0.283203125,7.6519151122186e-06
-0.263671875,7.0802637585304e-06
-0.244140625,6.549481404743e-06
-0.224609375,6.0567908059819e-06
-0.205078125,5.5995924346728e-06
-0.185546875,5.1754539176148e-06
-0.166015625,4.7821000436198e-06
-0.146484375,4.4174033146672e-06
-0.126953125,4.0793750147796e-06
-0.107421875,3.7661567716509e-06
-0.087890625,3.4760125872431e-06
-0.068359375,3.2073213141338e-06
-0.048828125,2.9585695557986e-06
-0.029296875,2.7283449694611e-06
-0.009765625,2.5153299513793e-06
0.009765625,2.3182956849608e-06
0.029296875,2.136096533238e-06
0.048828125,1.9676647577957e-06
0.068359375,1.8120055471524e-06
0.087890625,1.6681923382633e-06
0.107421875,1.5353624156793e-06
0.126953125,1.4127127734161e-06
0.146484375,1.2994962254034e-06
0.166015625,1.1950177510356e-06
0.185546875,1.0986310628956e-06
0.205078125,1.0097353843874e-06
0.224609375,9.2777242568675e-07
0.244140625,8.5222354676261e-07
0.263671875,7.8260709703536e-07
0.283203125,7.1847592155083e-07
0.302734375,6.5941502416798e-07
0.322265625,6.0503937869956e-07
0.341796875,5.5499187939244e-07
0.361328125,5.0894142264033e-07
0.380859375,4.6658111216803e-07
0.400390625,4.2762658036144e-07
0.419921875,3.9181441886224e-07
0.439453125,3.5890071179917e-07
0.458984375,3.2865966550463e-07
0.478515625,3.0088232880672e-07
0.498046875,2.7537539837643e-07
0.517578125,2.5196010387363e-07
0.537109375,2.3047116795079e-07
0.556640625,2.1075583643322e-07
0.576171875,1.9267297429499e-07
0.595703125,1.760922232371e-07
0.615234375,1.608932169953e-07
0.634765625,1.4696485065745e-07
0.654296875,1.3420460053295e-07
0.673828125,1.2251789130349e-07
0.693359375,1.1181750738022e-07
0.712890625,1.0202304557243e-07
0.732421875,9.3060406362469e-08
0.751953125,8.486132121065e-08
0.771484375,7.7362913528007e-08
0.791015625,7.0507291031866e-08
0.810546875,6.4241167396528e-08
0.830078125,5.851551121027e-08
0.849609375,5.3285220384995e-08
0.869140625,4.8508820278797e-08
0.888671875,4.4148183906796e-08
0.908203125,4.0168272707839e-08
0.927734375,3.6536896453556e-08
0.947265625,3.3224490949039e-08
0.966796875,3.0203912293605e-08
0.986328125,2.7450246521262e-08
1.005859375,2.4940633545958e-08
1.025390625,2.2654104380321e-08
1.044921875,2.0571430690881e-08
1.064453125,1.867498579336e-08
1.083984375,1.6948616271113e-08
1.103515625,1.5377523440279e-08
1.123046875,1.394815394512e-08
1.142578125,1.2648098817547e-08
1.162109375,1.1466000376087e-08
1.181640625,1.039146638416e-08
1.201171875,9.4149909318842e-09
1.220703125,8.527881535963e-09
1.240234375,7.7221919943381e-09
1.259765625,6.9906605643691e-09
1.279296875,6.3266530543921e-09
1.298828125,5.724110466658e-09
1.318359375,5.1775008334535e-09
1.337890625,4.6817749353963e-09
1.357421875,4.2323255940835e-09
1.376953125,3.824950268236e-09
1.396484375,3.4558166973677e-09
1.416015625,3.1214313519858e-09
1.435546875,2.8186104731525e-09
1.455078125,2.5444534978794e-09
1.474609375,2.2963186799269e-09
1.494140625,2.0718007354513e-09
1.513671875,1.8687103491604e-09
1.533203125,1.6850553941376e-09
1.552734375,1.5190237270478e-09
1.572265625,1.368967432651e-09
1.591796875,1.2333883986141e-09
1.611328125,1.1109251157114e-09
1.630859375,1.000340599569e-09
1.650390625,9.0051134569342e-10
1.669921875,8.1041723081565e-10
1.689453125,7.2913228267277e-10
1.708984375,6.5581624754529e-10
1.728515625,5.8970688763835e-10
1.748046875,5.3011294831963e-10
1.767578125,4.7640773925859e-10
1.787109375,4.2802327665634e-10
1.806640625,3.844449410714e-10
1.826171875,3.4520660534383e-10
1.845703125,3.0988619363301e-10
1.865234375,2.781016346383e-10
1.884765625,2.4950717526959e-10
1.904296875,2.2379002296173e-10
1.923828125,2.0066729016507e-10
1.943359375,1.798832124291e-10
1.962890625,1.6120661816133e-10
1.982421875,1.4442862723279e-10
2.001953125,1.2936055890544e-10
2.021484375,1.1583202978145e-10
2.041015625,1.0368922632419e-10
2.060546875,9.2793335253866e-11
2.080078125,8.3019118820128e-11
2.099609375,7.4253621104633e-11
2.119140625,6.6394994547757e-11
2.138671875,5.9351435167022e-11
2.158203125,5.3040217264397e-11
2.177734375,4.7386818010165e-11
2.197265625,4.2324124563414e-11
2.216796875,3.7791715291009e-11
2.236328125,3.3735209238531e-11
2.255859375,3.0105676856327e-11
2.275390625,2.6859106857769e-11
2.294921875,2.3955923746939e-11
2.314453125,2.1360551471074e-11
2.333984375,1.9041018854526e-11
2.353515625,1.6968603011254e-11
2.373046875,1.5117507012081e-11
2.392578125,1.3464568878857e-11
2.412109375,1.1988998594001e-11
2.431640625,1.0672140892151e-11
2.451171875,9.4972610202723e-12
2.470703125,8.4493516002279e-12
2.490234375,7.5149582886749e-12
2.509765625,6.6820227501139e-12
2.529296875,5.9397410085444e-12
2.548828125,5.278435892188e-12
2.568359375,4.6894420992435e-12
2.587890625,4.1650027099359e-12
2.607421875,3.698176052106e-12
2.626953125,3.2827518899427e-12
2.646484375,2.9131759832409e-12
2.666015625,2.5844823256474e-12
2.685546875,2.2922321242747e-12
2.705078125,2.0324590629047e-12
2.724609375,1.8016200344225e-12
2.744140625,1.5965509518363e-12
2.763671875,1.4144270255027e-12
2.783203125,1.2527271586612e-12
2.802734375,1.1092019471156e-12
2.822265625,9.8184501229227e-13
2.841796875,8.688672666363e-13
2.861328125,7.6867386761337e-13
2.880859375,6.7984355233699e-13
2.900390625,6.0111011196017e-13
2.919921875,5.3134581461142e-13
2.939453125,4.6954658002567e-13
2.958984375,4.1481865785149e-13
2.978515625,3.6636676250064e-13
2.998046875,3.2348342577084e-13
3.017578125,2.8553949273018e-13
3.037109375,2.5197561915844e-13
3.056640625,2.2229466541546e-13
3.076171875,1.9605491742803e-13
3.095703125,1.7286402755352e-13
3.115234375,1.5237358954219e-13
3.134765625,1.3427431680786e-13
3.154296875,1.1829173076799e-13
3.173828125,1.0418231564043e-13
3.193359375,9.1730088505933e-14
3.212890625,8.0743542275836e-14
3.232421875,7.1052926379199e-14
3.251953125,6.250781555459e-14
3.271484375,5.4974952777141e-14
3.291015625,4.8336320212701e-14
3.310546875,4.2487432567994e-14
3.330078125,3.733581045077e-14
3.349609375,3.2799623166391e-14
3.369140625,2.8806488142997e-14
3.388671875,2.5292394788031e-14
3.408203125,2.2200756702278e-14
3.427734375,1.9481562360077e-14
3.447265625,1.7090626261142e-14
3.466796875,1.498892059092e-14
3.486328125,1.3141983004505e-14
3.505859375,1.1519394580636e-14
3.525390625,1.009430867312e-14
3.544921875,8.8430420981292e-15
3.564453125,7.7447068947837e-15
3.583984375,6.7808862883748e-15
3.603515625,5.9353470487715e-15
3.623046875,5.1937850711264e-15
3.642578125,4.5435989014052e-15
3.662109375,3.9736921016935e-15
3.681640625,3.4742942869868e-15
3.701171875,3.0368070468192e-15
3.720703125,2.6536641184891e-15
3.740234375,2.3182107559742e-15
3.759765625,2.0245943759658e-15
3.779296875,1.7676707416927e-15
3.798828125,1.5429180870642e-15
3.818359375,1.346364158356e-15
3.837890625,1.1745200157727e-15
3.857421875,1.0243219717702e-15
3.876953125,8.9308069527473e-16
3.896484375,7.7843636526926e-16
3.916015625,6.7831859945814e-16
3.935546875,5.9091164206649e-16
3.955078125,5.1462338707361e-16
3.974609375,4.4805844248177e-16
3.994140625,3.8999404834834e-16
4.013671875,3.393591537058e-16
4.033203125,2.9521559806946e-16
4.052734375,2.5674218243332e-16
4.072265625,2.2322003716184e-16
4.091796875,1.9402044549309e-16
4.111328125,1.6859315333851e-16
4.130859375,1.4645715610248e-16
4.150390625,1.2719186103299e-16
4.169921875,1.1042981726041e-16
4.189453125,9.5849871623483e-17
4.208984375,8.3171573896206e-17
4.228515625,7.2150020033442e-17
4.248046875,6.2571454236296e-17
4.267578125,5.4249311610549e-17
4.287109375,4.7020811298733e-17
4.306640625,4.0744080985792e-17
4.326171875,3.5295313648458e-17
4.345703125,3.0566636218656e-17
4.365234375,2.6464057379769e-17
4.384765625,2.290568544108e-17
4.404296875,1.9820228784378e-17
4.423828125,1.7145578232987e-17
4.443359375,1.4827691531449e-17
4.462890625,1.2819559966525e-17
4.482421875,1.1080290762185e-17
4.501953125,9.5743074249198e-18
4.521484375,8.2706843824938e-18
4.541015625,7.1425619118394e-18
4.560546875,6.1665857629283e-18
4.580078125,5.3224756362504e-18
4.599609375,4.5926181365067e-18
4.619140625,3.9617367491479e-18
4.638671875,3.416560950772e-18
4.658203125,2.9455818045656e-18
4.677734375,2.5388119519451e-18
4.697265625,2.187604260167e-18
4.716796875,1.8844482810685e-18
4.736328125,1.6228532600551e-18
4.755859375,1.3971760181438e-18
4.775390625,1.2025468367625e-18
4.794921875,1.0347381188653e-18
4.814453125,8.9009838600665e-19
4.833984375,7.65461611204e-19
4.853515625,6.5809156777097e-19
4.873046875,5.6562528227829e-19
4.892578125,4.8601415546127e-19
4.912109375,4.1749036824551e-19
4.931640625,3.5852731588795e-19
4.951171875,3.0780520162284e-19
4.970703125,2.6418466424278e-19
4.990234375,2.2668276450012e-19
5.009765625,1.9445054344507e-19
5.029296875,1.6675324691037e-19
5.048828125,1.4296126658072e-19
5.068359375,1.2253031738814e-19
5.087890625,1.0498936925686e-19
5.107421875,8.9933217981292e-20
5.126953125,7.7016136920903e-20
5.146484375,6.5935552781488e-20
5.166015625,5.6432824899803e-20
5.185546875,4.8286279376415e-20
5.205078125,4.1304323949834e-20
5.224609375,3.5321610587548e-20
5.244140625,3.019752263237e-20
5.263671875,2.580898421342e-20
5.283203125,2.2052406281497e-20
5.302734375,1.8837259593716e-20
5.322265625,1.6086373999254e-20
5.341796875,1.3733427414804e-20
5.361328125,1.1721161429676e-20
5.380859375,1.0000872584717e-20
5.400390625,8.5310623184049e-21
5.419921875,7.2748717504194e-21
5.439453125,6.2020432514046e-21
5.458984375,5.2860476687433e-21
5.478515625,4.5039130866274e-21
5.498046875,3.8365235845291e-21
5.517578125,3.2670235198824e-21
5.537109375,2.7813677018568e-21
5.556640625,2.3672896650748e-21
5.576171875,2.0141249557691e-21
5.595703125,1.7132627126794e-21
5.615234375,1.4569805450578e-21
5.634765625,1.2386950530542e-21
5.654296875,1.0527498679346e-21
5.673828125,8.9440235308126e-22
5.693359375,7.5981824012009e-22
5.712890625,6.4521865939506e-22
5.732421875,5.4775533049232e-22
5.751953125,4.6489993160467e-22
5.771484375,3.9450082824232e-22
5.791015625,3.346381773281e-22
5.810546875,2.8375803757342e-22
5.830078125,2.4054698482406e-22
5.849609375,2.0389494884639e-22
5.869140625,1.7275810840742e-22
5.888671875,1.4635141142463e-22
5.908203125,1.2391263955391e-22
5.927734375,1.0490647005995e-22
5.947265625,8.8787645146139e-23
5.966796875,7.5126656968786e-23
5.986328125,6.3556414967021e-23
6.005859375,5.3757943215294e-23
6.025390625,4.544000226033e-23
6.044921875,3.8411810952178e-23
6.064453125,3.2444543946077e-23
6.083984375,2.7408421295796e-23
6.103515625,2.3158655639249e-23
6.123046875,1.9541137602437e-23
6.142578125,1.6504211804183e-23
6.162109375,1.3920037067075e-23
6.181640625,1.174786288255e-23
6.201171875,9.912542001167e-24
6.220703125,8.3477935501619e-24
6.240234375,7.0386623841314e-24
6.259765625,5.9288862879034e-24
6.279296875,4.9907317289529e-24
6.298828125,4.2085922442121e-24
6.318359375,3.5407342057679e-24
6.337890625,2.9827276770309e-24
6.357421875,2.5087189789912e-24
6.376953125,2.1089371480569e-24
6.396484375,1.7722530056982e-24
6.416015625,1.4940431372628e-24
6.435546875,1.2521777040613e-24
6.455078125,1.0534860174782e-24
6.474609375,8.8388534103529e-25
6.494140625,7.423513148091e-25
6.513671875,6.2383432532381e-25
6.533203125,5.2305907444377e-25
6.552734375,4.3852553890862e-25
6.572265625,3.6826977881318e-25
6.591796875,3.08185322743e-25
6.611328125,2.5887825826359e-25
6.630859375,2.1688707362935e-25
6.650390625,1.8098741089029e-25
6.669921875,1.5237259864091e-25
6.689453125,1.2702949373278e-25
6.708984375,1.0594735417444e-25
6.728515625,8.9345697460932e-26
6.748046875,7.4375300665874e-26
6.767578125,6.2379735225963e-26
6.787109375,5.2556665756011e-26
6.806640625,4.347231952926e-26
6.826171875,3.6098580716144e-26
6.845703125,3.0171061072422e-26
6.865234375,2.5326029661391e-26
6.884765625,2.0912068737753e-26
6.904296875,1.7604708111931e-26
6.923828125,1.4774397275919e-26
6.943359375,1.2166831564851e-26
6.962890625,9.9394257553223e-27
6.982421875,8.3999519807035e-27
7.001953125,7.0324044254576e-27
7.021484375,5.7741300155718e-27
7.041015625,4.759940889045e-27
7.060546875,4.0908890312598e-27
7.080078125,3.2926550703708e-27
7.099609375,2.7834913293526e-27
7.119140625,2.237510081364e-27
7.138671875,1.923106165463e-27
7.158203125,1.5713012565363e-27
7.177734375,1.3576284586128e-27
7.197265625,1.0362868179823e-27
7.216796875,8.7911145040173e-28
7.236328125,7.5750021742352e-28
7.255859375,6.0422758909447e-28
7.275390625,4.9967481809454e-28
7.294921875,4.0702950713923e-28
7.314453125,3.3829477743919e-28
7.333984375,2.9713129519724e-28
7.353515625,1.9391441860792e-28
7.373046875,1.928744006393e-28
7.392578125,1.4837137092011e-28
7.412109375,1.354839535212e-28
7.431640625,8.3647269206321e-29
7.451171875,5.2442139513348e-29
7.470703125,5.80161479028e-29
7.490234375,4.1637720673584e-29
7.509765625,3.8129335344063e-29
7.529296875,3.4004101736745e-29
7.548828125,2.2143454767231e-29
7.568359375,2.2849503694109e-29
7.587890625,1.4003009309933e-29
7.607421875,1.1372318404318e-29
7.626953125,1.8210489153673e-29
7.646484375,1.1262892481556e-29
7.666015625,8.5190050434601e-30
7.685546875,1.0621052253465e-29
7.705078125,1.236164153336e-29
7.724609375,7.8289172609963e-30
7.744140625,5.6100052238191e-30
7.763671875,5.2694315965441e-30
7.783203125,4.9309373717559e-30
7.802734375,5.5128300210626e-30
7.822265625,4.0901711499009e-30
7.841796875,2.612040230126e-30
7.861328125,1.1222348646961e-30
7.880859375,1.7926570968684e-30
7.900390625,1.4351082026929e-30
7.919921875,1.4214734086189e-30
7.939453125,1.1855306275501e-30
7.958984375,2.6767793119637e-30
7.978515625,2.1077757231148e-30
7.998046875,1.2771078911091e-30
8.017578125,1.5284129727499e-30
8.037109375,7.8824863723344e-31
8.056640625,1.6674869796643e-30
8.076171875,1.7627919121339e-30
8.095703125,1.1938501653081e-31
8.115234375,4.9645287685227e-31
8.134765625,6.8709055398784e-31
8.154296875,4.6457417535458e-32
8.173828125,8.2421267530787e-31
8.193359375,1.4041985317183e-31
8.212890625,1.8682667743043e-30
8.232421875,4.5139378037678e-31
8.251953125,4.9290735079132e-31
8.271484375,1.9235394590754e-31
8.291015625,6.8085911737481e-30
8.310546875,2.8794006838081e-31
8.330078125,4.2605877381147e-30
8.349609375,9.6046916258795e-32
8.369140625,1.286780187766e-30
8.388671875,1.3577836200585e-30
8.408203125,8.3663374795481e-31
8.427734375,2.1278892778133e-31
8.447265625,2.8223435045729e-30
8.466796875,3.3180349902242e-30
8.486328125,7.3523880259752e-31
8.505859375,5.50127782682e-31
8.525390625,2.5779794819748e-30
8.544921875,2.160972578902e-30
8.564453125,1.1886232121278e-30
8.583984375,2.6058923006317e-31
8.603515625,3.3483439365658e-30
8.623046875,1.5690058489691e-30
8.642578125,1.4991831772421e-30
8.662109375,1.3151261525813e-31
8.681640625,5.4871177278305e-30
8.701171875,5.1482384228479e-30
8.720703125,1.2804219505774e-30
8.740234375,4.7000642862332e-31
8.759765625,2.609355553843e-30
8.779296875,1.8295583330789e-31
8.798828125,2.7035495148467e-30
8.818359375,1.0046376575235e-30
8.837890625,1.0849419772779e-30
8.857421875,1.4087202940826e-30
8.876953125,1.2917954109039e-31
8.896484375,2.8962080195856e-31
8.916015625,5.1461678600786e-30
8.935546875,3.3333521518132e-31
8.955078125,1.7938305811239e-30
8.974609375,3.513921719834e-31
8.994140625,1.9835432735097e-30
9.013671875,7.8813162852576e-31
9.033203125,2.7699681782777e-30
9.052734375,2.9784695844539e-31
9.072265625,2.2001442001664e-30
9.091796875,1.4941381435675e-30
9.111328125,1.8227240324331e-30
9.130859375,5.0989394945731e-30
9.150390625,6.5346268868426e-30
9.169921875,4.0854714764665e-30
9.189453125,3.07551169774e-30
9.208984375,9.4896666824651e-31
9.228515625,4.9872034903128e-30
9.248046875,3.9596594915923e-30
9.267578125,5.0053536873268e-30
9.287109375,2.0937335497185e-30
9.306640625,2.426510028925e-30
9.326171875,2.7576458001364e-30
9.345703125,5.8271687303172e-30
9.365234375,5.6858775066929e-30
9.384765625,1.0346414690415e-29
9.404296875,6.8594790294918e-30
9.423828125,3.0196522061889e-30
9.443359375,8.7150925475049e-30
9.462890625,4.4224928068331e-30
9.482421875,3.6890021994341e-30
9.501953125,8.1821316843223e-30
9.521484375,8.5900316094814e-30
9.541015625,1.4140961941522e-29
9.560546875,9.7961300027471e-30
9.580078125,7.8983620818191e-30
9.599609375,2.5520371680081e-30
9.619140625,9.3746934608022e-30
9.638671875,6.5781702068626e-30
9.658203125,8.6260747113058e-30
9.677734375,4.7500240891869e-30
9.697265625,1.3901419702711e-29
9.716796875,9.538788710595e-30
9.736328125,5.3256928250445e-30
9.755859375,7.1337244476262e-30
9.775390625,1.3522484522594e-29
9.794921875,7.3870555172905e-30
9.814453125,4.5271766913445e-30
9.833984375,5.9211331878038e-30
9.853515625,7.9021238518208e-30
9.873046875,8.2582709924929e-30
9.892578125,9.7052725649088e-30
9.912109375,4.9791555857893e-30
9.931640625,8.6268277800067e-30
9.951171875,6.5553185966826e-30
9.970703125,7.01298801226e-30
9.990234375,5.6481175718592e-30
10.00976562,6.214061113814e-30
10.02929688,7.8624645532151e-30
10.04882812,6.4780368960821e-30
10.06835938,3.5302446343895e-30
10.08789062,4.3094518157643e-30
10.10742188,5.4136987957064e-30
10.12695312,4.7190850778733e-30
10.14648438,2.4449500088064e-30
10.16601562,1.2775174803607e-29
10.18554688,4.0127352244416e-30
10.20507812,3.8004495963215e-30
10.22460938,4.9971412135942e-30
10.24414062,5.2397722754005e-30
10.26367188,5.8580680099217e-30
10.28320312,4.232823878102e-30
10.30273438,2.1488081872014e-30
10.32226562,3.8073347958727e-30
10.34179688,2.0428579661358e-30
10.36132812,5.6408802882401e-30
10.38085938,2.5198987762984e-30
10.40039062,1.2526729840781e-30
10.41992188,2.4510467807866e-30
10.43945312,3.6065084509217e-30
10.45898438,2.4975700260057e-31
10.47851562,2.299139056423e-30
10.49804688,4.394520743261e-31
10.51757812,1.4148122112712e-30
10.53710938,1.8461964446896e-30
10.55664062,7.3293671446087e-31
10.57617188,1.7020526254144e-30
10.59570312,8.0370561212048e-31
10.61523438,1.8197269450164e-30
10.63476562,1.0001354201203e-30
10.65429688,1.7566888505242e-31
10.67382812,1.7211072948017e-30
10.69335938,9.4106955613837e-31
10.71289062,8.6971385169882e-31
10.73242188,2.7095065793233e-30
10.75195312,4.8003803863852e-31
10.77148438,1.6517738168037e-30
10.79101562,3.7417929924527e-30
10.81054688,4.8506110467472e-30
10.83007812,4.5303890823064e-31
10.84960938,3.6805484202212e-30
10.86914062,3.5825306231141e-30
10.88867188,1.5721396228688e-30
10.90820312,2.31058630253e-30
10.92773438,2.5494286990238e-30
10.94726562,2.237220408711e-30
10.96679688,6.2265315102039e-31
10.98632812,1.7844011768646e-30
11.00585938,1.8124084112278e-30
11.02539062,9.516621708325e-31
11.04492188,1.8932402928468e-30
11.06445312,2.4729692802317e-30
11.08398438,4.1286160217829e-30
11.10351562,1.2216655119734e-30
11.12304688,3.9083377843936e-30
11.14257812,2.3135233456952e-31
11.16210938,3.3075078270556e-30
11.18164062,2.203504597622e-30
11.20117188,6.7566437273965e-31
11.22070312,1.2857989791215e-30
11.24023438,4.7413024853411e-30
11.25976562,4.3605762279911e-31
11.27929688,1.0402429112122e-30
11.29882812,2.4084024788461e-30
11.31835938,1.8144434270479e-30
11.33789062,1.700406557165e-30
11.35742188,5.9234683778614e-31
11.37695312,5.1446403639444e-31
11.39648438,2.5040098542572e-30
11.41601562,2.499646419227e-31
11.43554688,1.918220958395e-30
11.45507812,3.2433863969696e-31
11.47460938,1.3173842302095e-30
11.49414062,1.1170581756542e-30
11.51367188,6.1540251378543e-31
11.53320312,4.3746915641558e-31
11.55273438,2.3350111943491e-30
11.57226562,3.9494357940453e-31
11.59179688,1.8400566143513e-30
11.61132812,3.9228352972816e-31
11.63085938,8.6237143186494e-31
11.65039062,8.1659429642019e-31
11.66992188,1.436372282298e-30
11.68945312,6.6886418493992e-31
11.70898438,1.002375065997e-30
11.72851562,5.643245570953e-31
11.74804688,6.1999326121126e-30
11.76757812,8.3443623179561e-31
11.78710938,6.5665785160098e-31
11.80664062,2.0687496868257e-30
11.82617188,5.5144189132668e-31
11.84570312,6.6861366358387e-31
11.86523438,1.8253994105558e-30
11.88476562,7.53282358764e-31
11.90429688,6.261679731689e-31
11.92382812,1.1363107042506e-30
11.94335938,1.9259299443872e-30
11.96289062,1.8196186114571e-30
11.98242188,3.3215671156496e-30
12.00195312,4.0752677623234e-31
12.02148438,1.332984262759e-30
12.04101562,1.5191855771948e-30
12.06054688,3.4580553633959e-30
12.08007812,1.3794593597295e-30
12.09960938,3.9000081373842e-30
12.11914062,1.2325951644078e-30
12.13867188,8.6763143994645e-31
12.15820312,1.2643730084902e-30
12.17773438,3.6132371686649e-30
12.19726562,4.4989723500886e-31
12.21679688,7.1803483151617e-31
12.23632812,8.4418324287354e-31
12.25585938,6.6656435375242e-31
12.27539062,5.3694926849516e-31
12.29492188,3.6828595361545e-31
12.31445312,2.2803010541545e-30
12.33398438,2.3496345321524e-30
12.35351562,1.8527446065005e-30
12.37304688,2.5100644965199e-30
12.39257812,1.0061058029479e-30
12.41210938,1.3442991011823e-30
12.43164062,1.4800771622616e-30
12.45117188,1.0841059656956e-30
12.47070312,9.4158714981092e-31
12.49023438,1.1285949474109e-30
12.50976562,3.4050441416766e-31
12.52929688,3.9481563859938e-30
12.54882812,1.6017959347469e-30
12.56835938,3.0213988967547e-30
