sin_theta,intensity_norm
-0.01541,0.67705902648044
-0.0154,0.67957006419097
-0.01539,0.68203279172623
-0.01538,0.68444680036859
-0.01537,0.68681168882471
-0.01536,0.68912706329626
-0.01535,0.69139253754947
-0.01534,0.69360773298353
-0.01533,0.69577227869779
-0.01532,0.69788581155785
-0.01531,0.69994797626038
-0.0153,0.70195842539676
-0.01529,0.70391681951553
-0.01528,0.70582282718354
-0.01527,0.70767612504598
-0.01526,0.709476397885
-0.01525,0.71122333867723
-0.01524,0.71291664864993
-0.01523,0.71455603733586
-0.01522,0.71614122262695
-0.01521,0.71767193082652
-0.0152,0.71914789670032
-0.01519,0.72056886352623
-0.01518,0.72193458314252
-0.01517,0.72324481599495
-0.01516,0.72449933118237
-0.01515,0.72569790650103
-0.01514,0.72684032848757
-0.01513,0.72792639246053
-0.01512,0.72895590256058
-0.01511,0.72992867178929
-0.0151,0.73084452204659
-0.01509,0.73170328416676
-0.01508,0.73250479795298
-0.01507,0.73324891221061
-0.01506,0.73393548477886
-0.01505,0.73456438256122
-0.01504,0.73513548155426
-0.01503,0.73564866687519
-0.01502,0.73610383278779
-0.01501,0.73650088272706
-0.015,0.73683972932225
-0.01499,0.73712029441857
-0.01498,0.73734250909734
-0.01497,0.73750631369472
-0.01496,0.73761165781892
-0.01495,0.73765850036601
-0.01494,0.73764680953415
-0.01493,0.73757656283641
-0.01492,0.73744774711206
-0.01491,0.73726035853638
-0.0149,0.737014402629
-0.01489,0.73670989426068
-0.01488,0.73634685765868
-0.01487,0.73592532641053
-0.01486,0.73544534346636
-0.01485,0.73490696113973
