x,rho
12.52929688,3.9888625921312e-26
12.54882812,3.8465448529624e-26
12.56835938,3.7130570824951e-26
12.58789062,3.6440593578829e-26
12.60742188,3.4964269801251e-26
12.62695312,3.3757515561131e-26
12.64648438,3.2867214047957e-26
12.66601562,3.1797134196712e-26
12.68554688,3.0697992219089e-26
12.70507812,2.9723600608238e-26
12.72460938,2.8550384560318e-26
12.74414062,2.7414697026812e-26
12.76367188,2.6463128745064e-26
12.78320312,2.5674413777185e-26
12.80273438,2.4814416338352e-26
12.82226562,2.3758114638077e-26
12.84179688,2.2989748901546e-26
12.86132812,2.2366699586736e-26
12.88085938,2.1485394044184e-26
12.90039062,2.0433409893659e-26
12.91992188,1.9524165655776e-26
12.93945312,1.8909739307106e-26
12.95898438,1.8428365636051e-26
12.97851562,1.7571133880767e-26
12.99804688,1.6999102787221e-26
13.01757812,1.6552801263419e-26
13.03710938,1.5948535928542e-26
13.05664062,1.5257528442308e-26
13.07617188,1.4613170060814e-26
13.09570312,1.4209243810613e-26
13.11523438,1.3624136663858e-26
13.13476562,1.319707903206e-26
13.15429688,1.2735608498829e-26
13.17382812,1.2485908792644e-26
13.19335938,1.1939475282138e-26
13.21289062,1.1980580212348e-26
13.23242188,1.1517250771535e-26
13.25195312,1.1047074457177e-26
13.27148438,1.0768503327789e-26
13.29101562,1.0579612741075e-26
13.31054688,1.0112727840992e-26
13.33007812,9.9872105568773e-27
13.34960938,9.6375223457699e-27
13.36914062,9.3628398615325e-27
13.38867188,8.9658288553895e-27
13.40820312,8.6184167082903e-27
13.42773438,8.2408595205156e-27
13.44726562,8.0189762131107e-27
13.46679688,7.6966910962169e-27
13.48632812,7.2645985057649e-27
13.50585938,7.2010898102908e-27
13.52539062,6.5740000870505e-27
13.54492188,6.3816790339199e-27
13.56445312,6.2466913744898e-27
13.58398438,5.9800172921472e-27
13.60351562,5.6603275584465e-27
13.62304688,5.3360970597159e-27
13.64257812,4.9851733645491e-27
13.66210938,4.981923165175e-27
13.68164062,4.6040202729752e-27
13.70117188,4.4606578997749e-27
13.72070312,4.3013937008028e-27
13.74023438,4.2205291024489e-27
13.75976562,3.9377101419755e-27
13.77929688,3.8607247517155e-27
13.79882812,3.8073239143685e-27
13.81835938,3.6384884213517e-27
13.83789062,3.6102406142644e-27
13.85742188,3.589406674498e-27
13.87695312,3.4809751334403e-27
13.89648438,3.3941944153349e-27
13.91601562,3.3528862995157e-27
13.93554688,3.3136930955167e-27
13.95507812,3.2493096426618e-27
13.97460938,3.1293934924563e-27
13.99414062,3.1186390996468e-27
14.01367188,3.0832975147953e-27
14.03320312,2.8819920466224e-27
14.05273438,2.6524997751932e-27
14.07226562,2.6757064245399e-27
14.09179688,2.515435578097e-27
14.11132812,2.349876537287e-27
14.13085938,2.1926393946277e-27
14.15039062,2.0498135080683e-27
14.16992188,1.9144982448984e-27
14.18945312,1.8809753209596e-27
14.20898438,1.8149676140213e-27
14.22851562,1.6273245333828e-27
14.24804688,1.5316891958763e-27
14.26757812,1.4386659249309e-27
14.28710938,1.3892988395189e-27
14.30664062,1.2511372956887e-27
14.32617188,1.251566537325e-27
14.34570312,1.2246738626948e-27
14.36523438,1.1664406745243e-27
14.38476562,1.2150462833476e-27
14.40429688,1.1820903479182e-27
14.42382812,1.1987945161049e-27
14.44335938,1.2487645018489e-27
14.46289062,1.1798002246213e-27
14.48242188,1.1761193873116e-27
14.50195312,1.233038898667e-27
14.52148438,1.2029637692485e-27
14.54101562,1.1708521615067e-27
14.56054688,1.0994565903173e-27
14.58007812,1.0374514683508e-27
14.59960938,9.2679543005904e-28
14.61914062,9.8931169383284e-28
14.63867188,8.7697913352453e-28
14.65820312,7.7699255453172e-28
14.67773438,7.387744007153e-28
14.69726562,6.8937198652583e-28
14.71679688,6.2744101286214e-28
14.73632812,5.583047500905e-28
14.75585938,5.3079014453301e-28
14.77539062,4.643093539687e-28
14.79492188,4.8912842797603e-28
14.81445312,4.4192542578305e-28
14.83398438,4.1635986132928e-28
14.85351562,4.2371229148497e-28
14.87304688,4.1155505130402e-28
14.89257812,4.0902514972907e-28
14.91210938,4.5234470678219e-28
14.93164062,4.4198782591325e-28
14.95117188,4.6203213440245e-28
14.97070312,4.7491891684634e-28
14.99023438,4.8641671861433e-28
15.00976562,4.944832835934e-28
15.02929688,4.8540367946358e-28
15.04882812,5.1256545465526e-28
15.06835938,4.1181004442866e-28
15.08789062,4.1194871138465e-28
15.10742188,4.043559251719e-28
15.12695312,4.0497299312608e-28
15.14648438,3.2640737734673e-28
15.16601562,2.9868323061128e-28
15.18554688,2.5209036302469e-28
15.20507812,2.0591908150292e-28
15.22460938,1.9207299335374e-28
15.24414062,1.9156705155735e-28
15.26367188,1.4430627146604e-28
15.28320312,1.1478927654537e-28
15.30273438,1.201489469876e-28
15.32226562,1.0127695205555e-28
15.34179688,1.0960544350706e-28
15.36132812,1.0540614585631e-28
15.38085938,1.3409171681999e-28
15.40039062,1.120922523995e-28
15.41992188,1.4626590518446e-28
15.43945312,1.739655926096e-28
15.45898438,1.581082558195e-28
15.47851562,1.8654523737561e-28
15.49804688,2.1582010679108e-28
15.51757812,2.087784886265e-28
15.53710938,2.284437718457e-28
15.55664062,1.9748350834651e-28
15.57617188,1.9695715169271e-28
15.59570312,2.0849666188105e-28
15.61523438,2.073571733924e-28
15.63476562,2.0384986237067e-28
15.65429688,1.749146908862e-28
15.67382812,1.4816487210962e-28
15.69335938,1.4027245934577e-28
15.71289062,1.1020806698665e-28
15.73242188,9.8250930926926e-29
15.75195312,1.048353002208e-28
15.77148438,6.5636462876695e-29
15.79101562,5.3282777841417e-29
15.81054688,4.146931615554e-29
15.83007812,1.6948953882585e-29
15.84960938,1.7100909755198e-29
15.86914062,1.5086964812352e-29
15.88867188,1.6277959889961e-29
15.90820312,1.2684174613734e-29
15.92773438,1.8921876517616e-29
15.94726562,2.6824352265425e-29
15.96679688,4.9701318516835e-29
15.98632812,5.3842838269245e-29
16.00585938,7.1469719492255e-29
16.02539062,5.1825234059505e-29
16.04492188,7.4641340924672e-29
16.06445312,1.0349562335148e-28
16.08398438,9.2003984559312e-29
16.10351562,1.0986428849158e-28
16.12304688,1.0708247527991e-28
16.14257812,9.8210871584083e-29
16.16210938,1.1361831113918e-28
16.18164062,1.0620348085329e-28
16.20117188,8.3816471179733e-29
16.22070312,1.0099037367982e-28
16.24023438,7.8766682865549e-29
16.25976562,7.5623565196309e-29
16.27929688,5.8206225151249e-29
16.29882812,4.7431224891386e-29
16.31835938,3.1912659178496e-29
16.33789062,2.7440649847629e-29
16.35742188,1.4547704427923e-29
16.37695312,1.6246374638873e-29
16.39648438,3.7865708636597e-30
16.41601562,9.7143906394892e-31
16.43554688,1.932863292187e-30
16.45507812,5.5358930321467e-30
16.47460938,4.6347504111679e-30
16.49414062,9.7502610847034e-30
16.51367188,2.4424643554719e-29
16.53320312,1.8524412725343e-29
16.55273438,2.9114090376307e-29
16.57226562,3.5144369625178e-29
16.59179688,4.3646387364676e-29
16.61132812,5.9654717062422e-29
16.63085938,5.9757032090718e-29
16.65039062,5.2433156855716e-29
16.66992188,6.2469897010382e-29
16.68945312,7.8137066697252e-29
16.70898438,5.8422422824568e-29
16.72851562,5.553924551251e-29
16.74804688,5.5221142071008e-29
16.76757812,3.728148982503e-29
16.78710938,5.2065409560632e-29
16.80664062,2.9643913704008e-29
16.82617188,2.3558745451722e-29
16.84570312,2.1921897591988e-29
16.86523438,1.3370768638908e-29
16.88476562,1.4092847923308e-29
16.90429688,6.5378099374655e-30
16.92382812,2.1524674540958e-30
16.94335938,1.4274992747798e-30
16.96289062,8.3989804874727e-31
16.98242188,1.4993364617055e-30
17.00195312,4.9442473532309e-30
17.02148438,4.3402757226711e-30
17.04101562,6.933347799794e-30
17.06054688,9.1589524435279e-30
17.08007812,1.9845745111938e-29
17.09960938,2.1865082658628e-29
17.11914062,1.5472535987218e-29
17.13867188,2.8642622725921e-29
17.15820312,2.4319102593767e-29
17.17773438,2.0930236263623e-29
17.19726562,2.1743749072132e-29
17.21679688,2.9967469934665e-29
17.23632812,2.4304658119184e-29
17.25585938,2.9875988262307e-29
17.27539062,2.1384177951515e-29
17.29492188,1.4570045215278e-29
17.31445312,1.6729397868925e-29
17.33398438,5.6739822091592e-30
17.35351562,1.1279208719304e-29
17.37304688,7.5018823193772e-30
17.39257812,4.0500380800519e-30
17.41210938,4.5623354452589e-30
17.43164062,3.8642339886672e-30
17.45117188,1.0681688954058e-30
17.47070312,2.3207455829866e-30
17.49023438,8.3898323202369e-31
17.50976562,4.1642938740027e-30
17.52929688,4.7957581545187e-30
17.54882812,9.1713987657935e-31
17.56835938,3.8619830580447e-30
17.58789062,4.9234954580801e-30
17.60742188,8.2072661985711e-30
17.62695312,6.435387327927e-30
17.64648438,8.2746167586586e-30
17.66601562,9.7225476416434e-30
17.68554688,1.4998420935475e-29
17.70507812,1.5319340297204e-29
17.72460938,1.4243034347784e-29
17.74414062,1.0265639937821e-29
17.76367188,1.4274848303052e-29
17.78320312,1.3121195201506e-29
17.80273438,1.0133472995388e-29
17.82226562,4.0355093460339e-30
17.84179688,4.3287682912534e-30
17.86132812,6.6144138010035e-30
17.88085938,3.7036114313053e-30
17.90039062,4.5621548893266e-30
17.91992188,3.3818968711575e-30
17.93945312,5.4036297932159e-30
17.95898438,9.8535390779712e-31
17.97851562,1.3435287292045e-30
17.99804688,4.1176382210999e-30
18.01757812,1.7227443352544e-30
18.03710938,3.5695667071759e-30
18.05664062,1.9729707832789e-30
18.07617188,2.8034317752987e-30
18.09570312,2.0455783421823e-30
18.11523438,4.4897760346041e-30
18.13476562,6.4800801873825e-30
18.15429688,6.9125959046433e-30
18.17382812,3.2656549619516e-30
18.19335938,5.7648499913479e-30
18.21289062,4.4216462628214e-30
18.23242188,6.1190285081207e-30
18.25195312,4.3428275798474e-30
18.27148438,4.5815947447028e-30
18.29101562,2.4673570000031e-30
18.31054688,9.1212042166179e-30
18.33007812,2.9414728040626e-30
18.34960938,2.0128977184385e-30
18.36914062,1.8010604708836e-30
18.38867188,2.0786200777907e-30
18.40820312,1.5310932409291e-30
18.42773438,3.5646856784731e-31
18.44726562,2.4704174230554e-30
18.46679688,3.3083933034402e-30
18.48632812,8.3952489982055e-31
18.50585938,2.5624906041711e-30
18.52539062,2.3958373376115e-30
18.54492188,4.1368515146336e-30
18.56445312,1.3896073554404e-30
18.58398438,9.0253910826756e-31
18.60351562,1.6365777781527e-30
18.62304688,4.0361352732659e-30
18.64257812,1.1153090400602e-30
18.66210938,3.9526890922106e-30
18.68164062,2.0059312687178e-30
18.70117188,1.5084364806927e-30
18.72070312,1.3058918451195e-30
18.74023438,2.6994797065504e-30
18.75976562,7.1272919544594e-30
18.77929688,3.9390684040688e-30
18.79882812,1.0966726585827e-30
18.81835938,1.1556331982708e-30
18.83789062,1.9552522277905e-30
18.85742188,1.7980512053455e-30
18.87695312,1.7536193996753e-30
18.89648438,2.4083753954562e-31
18.91601562,2.330014120844e-31
18.93554688,2.954259173334e-30
18.95507812,2.3907922569171e-30
18.97460938,8.9402871724671e-31
18.99414062,1.1657894694619e-30
19.01367188,1.8430306973435e-30
19.03320312,2.1291757388309e-30
19.05273438,2.145058642341e-30
19.07226562,1.5678273453527e-30
19.09179688,3.2730607644409e-30
19.11132812,1.2470697316461e-31
19.13085938,8.6162795519793e-31
19.15039062,1.2590654163974e-30
19.16992188,2.7155770202301e-30
19.18945312,2.8096376331546e-30
19.20898438,1.7747162318884e-31
19.22851562,3.1622152206612e-30
19.24804688,3.0263598590734e-30
19.26757812,7.0549221275335e-31
19.28710938,1.8886902833532e-30
19.30664062,3.8268848655992e-31
19.32617188,6.6382032675964e-31
19.34570312,1.7902581722418e-30
19.36523438,1.0574057642358e-30
19.38476562,1.1506220658532e-30
19.40429688,1.6149682423235e-30
19.42382812,1.4774591012434e-31
19.44335938,6.9364590982418e-31
19.46289062,2.6880584153587e-31
19.48242188,9.4224636704286e-31
19.50195312,1.7743955570295e-30
19.52148438,1.9567013772262e-30
19.54101562,1.3872714130664e-32
19.56054688,1.7115312476221e-30
19.58007812,4.990733358789e-31
19.59960938,1.3101759107711e-31
19.61914062,6.438699776968e-32
19.63867188,7.1376543603398e-31
19.65820312,5.5318500838962e-31
19.67773438,2.7141769594385e-31
19.69726562,1.008451901593e-31
19.71679688,2.6702877619607e-30
19.73632812,8.2754444947606e-31
19.75585938,6.6606274680304e-31
19.77539062,5.1019087933033e-32
19.79492188,2.0115980918842e-31
19.81445312,2.7866099809407e-31
19.83398438,3.8411769961142e-31
19.85351562,1.5362926875416e-30
19.87304688,1.1328192509298e-30
19.89257812,2.7177429391011e-34
19.91210938,3.8304988054313e-32
19.93164062,5.1752464752579e-31
19.95117188,2.8211535281317e-32
19.97070312,1.6279115636007e-31
19.99023438,4.8455052635246e-32
