x,V,rho
1.975585938,28,5.3576922727724e-20
1.989257812,28,1.6290854415922e-20
2.002929688,28,3.7749537520851e-20
2.016601562,28,1.9870010663258e-19
2.030273438,28,1.9367041366135e-19
2.043945312,28,2.3399800049633e-19
2.057617188,28,2.8853229896475e-19
2.071289062,28,2.8145300984053e-19
2.084960938,28,4.011459175443e-19
2.098632812,28,3.7752044272741e-19
2.112304688,28,7.4644377288776e-20
2.125976562,28,1.0419409511002e-19
2.139648438,28,1.8389939665271e-19
2.153320312,28,5.1475858923606e-20
2.166992188,28,7.9608944771313e-21
2.180664062,28,6.3429138913936e-20
2.194335938,28,8.363615134387e-20
2.208007812,28,4.2603732333162e-20
2.221679688,28,1.7203431401882e-20
2.235351562,28,4.4663173039334e-20
2.249023438,28,1.7560247843137e-19
2.262695312,28,2.7198263399808e-19
2.276367188,28,1.6466125824544e-19
2.290039062,28,6.7657163834566e-21
2.303710938,28,5.9764463642139e-20
2.317382812,28,2.4381985748503e-19
2.331054688,28,1.6693906260965e-19
2.344726562,28,8.5158459299791e-20
2.358398438,28,1.3168776069861e-19
2.372070312,28,1.1580281298102e-19
2.385742188,28,3.6394281625514e-21
2.399414062,28,1.2648886150321e-19
2.413085938,28,2.2222542753887e-19
2.426757812,28,2.7840962037875e-19
2.440429688,28,4.013639367625e-19
2.454101562,28,3.521333323957e-19
2.467773438,28,1.2952221849806e-19
2.481445312,28,4.3656694365322e-20
2.495117188,28,1.4909752740994e-19
2.508789062,28,1.317491074732e-19
2.522460938,28,2.1242685704148e-19
2.536132812,28,2.1722516401283e-19
2.549804688,28,1.3659922894089e-19
2.563476562,28,1.2113389785308e-19
2.577148438,28,6.1186966247035e-20
2.590820312,28,2.2857886553178e-20
2.604492188,28,1.5498715756494e-19
2.618164062,28,1.5406767363921e-19
2.631835938,28,1.0027677793163e-19
2.645507812,28,2.6454577277719e-19
2.659179688,28,1.746757470275e-19
2.672851562,28,1.0589940887817e-20
2.686523438,28,1.8303307616397e-19
2.700195312,28,3.1224379691634e-19
2.713867188,28,1.5159649316823e-19
2.727539062,28,4.4956539081434e-21
2.741210938,28,2.5077122353556e-20
2.754882812,28,6.444433628707e-20
2.768554688,28,1.4075407859152e-19
2.782226562,28,5.1214864126902e-20
2.795898438,28,2.0035863272075e-20
2.809570312,28,8.7761153156919e-20
2.823242188,28,1.1364524101675e-19
2.836914062,28,1.1096564964577e-20
2.850585938,28,3.8085676140305e-20
2.864257812,28,9.8675613655965e-22
2.877929688,28,6.6982278887527e-20
2.891601562,28,7.3250147910239e-20
2.905273438,28,4.1401376627873e-20
2.918945312,28,2.0994134264665e-19
2.932617188,28,3.1365015131417e-19
2.946289062,28,6.3034180016892e-19
2.959960938,28,9.1115760313462e-19
2.973632812,28,2.8094272118496e-19
2.987304688,28,8.1661110367297e-21
3.000976562,28,8.2514780383408e-20
3.014648438,28,1.1288233507567e-20
3.028320312,28,5.6100375505103e-20
3.041992188,28,4.3792958028025e-20
3.055664062,28,7.9469518502701e-20
3.069335938,28,1.0734208365206e-19
3.083007812,28,2.6528704095092e-20
3.096679688,28,1.7401741482231e-20
3.110351562,28,1.2980233065109e-20
3.124023438,28,2.5859912722651e-20
3.137695312,28,6.7905934924834e-20
3.151367188,28,2.4509419932535e-20
3.165039062,28,5.4345299186937e-20
3.178710938,28,1.1904630811378e-19
3.192382812,28,4.7455019628389e-20
3.206054688,28,1.2255312300102e-20
3.219726562,28,1.1698008812718e-19
3.233398438,28,2.4034812532775e-19
3.247070312,28,1.5910990882589e-19
3.260742188,28,3.589412539699e-20
3.274414062,28,1.6403630453114e-19
3.288085938,28,1.6755944307156e-19
3.301757812,28,2.5685321658863e-19
3.315429688,28,4.145112257553e-19
3.329101562,28,2.403367700207e-19
3.342773438,28,4.7994670299527e-20
3.356445312,28,1.4016873198068e-20
3.370117188,28,3.8669910957616e-20
3.383789062,28,1.4650427469524e-21
3.397460938,28,2.0188779344166e-20
3.411132812,28,6.4653260607571e-21
3.424804688,28,1.9555178266392e-20
3.438476562,28,1.5529661064168e-19
3.452148438,28,2.5612377313091e-19
3.465820312,28,1.5089073768109e-19
3.479492188,28,3.3038727995585e-20
3.493164062,28,1.7228420639046e-20
3.506835938,28,4.0773303943124e-22
3.520507812,28,4.8343819855586e-20
3.534179688,28,7.9144609776995e-20
3.547851562,28,1.2746798192404e-19
3.561523438,28,3.9115850920844e-19
3.575195312,28,4.0879845857023e-19
3.588867188,28,1.6648366098445e-19
3.602539062,28,7.3099140034135e-21
3.616210938,28,1.0377291671553e-19
3.629882812,28,9.3766155192535e-20
3.643554688,28,8.769606330184e-20
3.657226562,28,1.825636724264e-19
3.670898438,28,1.1714228349875e-19
3.684570312,28,1.5158271937568e-20
3.698242188,28,4.5201162364338e-20
3.711914062,28,1.9517848209549e-20
3.725585938,28,1.1353015481422e-20
3.739257812,28,5.2004001879028e-20
3.752929688,28,1.2323100915953e-19
3.766601562,28,1.8240707845429e-19
3.780273438,28,1.1437851232605e-19
3.793945312,28,3.0513754281917e-20
3.807617188,28,2.0178372726438e-19
3.821289062,28,2.1490311792767e-19
3.834960938,28,5.7980541058239e-20
3.848632812,28,8.8271415357174e-20
3.862304688,28,8.3650626335947e-20
3.875976562,28,1.6535034505115e-20
3.889648438,28,7.8632491999349e-21
3.903320312,28,4.3958113504005e-20
3.916992188,28,8.5451695633903e-20
3.930664062,28,2.1702036773616e-19
3.944335938,28,9.7643338954137e-20
3.958007812,28,2.9249597276413e-20
3.971679688,28,7.5770019321935e-20
3.985351562,28,1.9524820803444e-20
3.999023438,28,8.5974394514943e-20
4.012695312,28,1.8415843511917e-19
4.026367188,28,1.4311836072362e-19
4.040039062,28,1.606020431388e-19
4.053710938,28,6.6498662900512e-20
4.067382812,28,5.3771098123963e-20
4.081054688,28,3.7626920481239e-20
4.094726562,28,3.8690002003054e-21
4.108398438,28,4.9807119647613e-20
4.122070312,28,7.6167652506537e-21
4.135742188,28,1.8738966151388e-19
4.149414062,28,4.0054954774055e-19
4.163085938,28,1.9325834060461e-19
4.176757812,28,2.1031675587015e-19
4.190429688,28,2.4552966235797e-19
4.204101562,28,9.0364020426957e-20
4.217773438,28,9.4219750651478e-21
4.231445312,28,9.9894743705084e-21
4.245117188,28,4.453683902326e-21
4.258789062,28,6.0381098159692e-20
4.272460938,28,4.3879439861765e-20
4.286132812,28,3.0671805228492e-20
4.299804688,28,1.7790309341744e-21
4.313476562,28,1.1980924506482e-19
4.327148438,28,2.027906687789e-19
4.340820312,28,8.9872107579953e-20
4.354492188,28,2.1672748059623e-20
4.368164062,28,2.1666604892912e-20
4.381835938,28,5.647467503405e-21
4.395507812,28,6.3534018770963e-21
4.409179688,28,2.0988639108768e-20
4.422851562,28,8.4013973663432e-20
4.436523438,28,1.8008834877462e-19
4.450195312,28,2.4584040078745e-19
4.463867188,28,1.6572493178383e-19
4.477539062,28,1.2748458549817e-19
4.491210938,28,7.9868279493014e-20
4.504882812,28,2.257562306112e-20
4.518554688,28,2.9055759430261e-20
4.532226562,28,1.3824993611709e-19
4.545898438,28,8.937772244685e-20
4.559570312,28,5.5459370829564e-21
4.573242188,28,7.4315359439137e-20
4.586914062,28,5.707438298769e-20
4.600585938,28,8.129849446578e-21
4.614257812,28,3.6325682994627e-21
4.627929688,28,4.3293276409973e-21
4.641601562,28,2.654954427103e-20
4.655273438,28,1.0935836681585e-19
4.668945312,28,2.1405120048348e-19
4.682617188,28,2.6921860834925e-19
4.696289062,28,1.468255638208e-19
4.709960938,28,1.0191794960899e-19
4.723632812,28,5.5060380455705e-20
4.737304688,28,7.37357155388e-20
4.750976562,28,3.0117613877203e-20
4.764648438,28,1.0530673588478e-19
4.778320312,28,1.9571429235396e-19
4.791992188,28,7.3444588079387e-20
4.805664062,28,1.0380455504556e-19
4.819335938,28,1.5299674177784e-19
4.833007812,28,6.8925852365239e-20
4.846679688,28,1.65752004943e-20
4.860351562,28,9.3418830416242e-20
4.874023438,28,6.0058446931144e-20
4.887695312,28,4.3740537643327e-20
4.901367188,28,1.5775812320225e-20
4.915039062,28,3.9354659947551e-20
4.928710938,28,1.8007744684694e-20
4.942382812,28,2.6280570594527e-21
4.956054688,28,5.6994623157521e-20
4.969726562,28,5.3714428433314e-20
4.983398438,28,9.0301027261352e-21
4.997070312,28,6.5451783885913e-20
5.010742188,28,1.1206461909235e-19
5.024414062,28,3.2592903484477e-20
5.038085938,28,2.0718747809476e-20
5.051757812,28,8.3259388508461e-20
5.065429688,28,6.9896454824537e-20
5.079101562,28,1.4143158915296e-19
5.092773438,28,1.3967994132578e-19
5.106445312,28,2.5771170230497e-21
5.120117188,28,3.3544455703734e-20
5.133789062,28,5.5992019563703e-20
5.147460938,28,7.8337042201054e-20
5.161132812,28,7.0795824515806e-20
5.174804688,28,6.8772640577563e-21
5.188476562,28,1.7677021074064e-19
5.202148438,28,2.199730030336e-19
5.215820312,28,7.7392047920594e-20
5.229492188,28,1.350770812527e-20
5.243164062,28,6.6384424089587e-20
5.256835938,28,1.6050419711276e-19
5.270507812,28,1.5775777396438e-19
5.284179688,28,1.4347398714523e-19
5.297851562,28,1.3742645285086e-19
5.311523438,28,5.3230311932767e-20
5.325195312,28,2.1442209762308e-20
5.338867188,28,4.2346899295643e-20
5.352539062,28,2.4536117011261e-20
5.366210938,28,1.4990201395125e-19
5.379882812,28,1.277506094857e-19
5.393554688,28,3.2904502937401e-20
5.407226562,28,4.7806558244863e-20
5.420898438,28,8.5544409747743e-22
5.434570312,28,7.9635489984476e-20
5.448242188,28,1.9154854822281e-19
5.461914062,28,5.1796072496604e-20
5.475585938,28,3.281230881062e-21
5.489257812,28,5.5163706811219e-20
5.502929688,28,4.7126543053608e-20
5.516601562,28,2.4565685649095e-20
5.530273438,28,2.5891384055802e-20
5.543945312,28,3.1356651630667e-20
5.557617188,28,2.2466967779727e-20
5.571289062,28,1.5753469972991e-21
5.584960938,28,6.3081262867853e-21
5.598632812,28,1.1669189580857e-20
5.612304688,28,4.3726959214575e-20
5.625976562,28,3.1168208114783e-20
5.639648438,28,5.2736669101956e-20
5.653320312,28,1.2576267644285e-19
5.666992188,28,1.0958368321728e-19
5.680664062,28,1.615200136813e-19
5.694335938,28,2.6013773939186e-19
5.708007812,28,1.5058954870972e-19
5.721679688,28,3.4624192387431e-20
5.735351562,28,2.76932871672e-20
5.749023438,28,1.5684514615509e-20
5.762695312,28,1.9404718395075e-20
5.776367188,28,3.1284704540067e-20
5.790039062,28,2.3779823023521e-20
5.803710938,28,1.2350145529399e-20
5.817382812,28,6.822730696048e-20
5.831054688,28,9.3813565358848e-20
5.844726562,28,3.509569968368e-20
5.858398438,28,1.8525869502471e-20
5.872070312,28,7.4280201546568e-20
5.885742188,28,1.4091469991792e-19
5.899414062,28,6.028504839982e-20
5.913085938,28,2.9492017224908e-20
5.926757812,28,1.3650214658551e-20
5.940429688,28,3.2967464148491e-20
5.954101562,28,6.380390827296e-20
5.967773438,28,1.5573520946595e-19
5.981445312,28,8.7279247911865e-20
5.995117188,28,3.1279882026175e-20
6.008789062,28,6.6172437027186e-20
6.022460938,28,2.1965081040896e-20
6.036132812,28,1.2821288417252e-20
6.049804688,28,1.3164447001024e-19
6.063476562,28,1.3376569410114e-19
6.077148438,28,6.9222802745429e-20
6.090820312,28,1.4361258985338e-20
6.104492188,28,1.7221629024554e-20
6.118164062,28,1.0863602910976e-20
6.131835938,28,2.7404571064418e-20
6.145507812,28,3.7789222094583e-20
6.159179688,28,4.072725471976e-20
6.172851562,28,3.6170848875033e-20
6.186523438,28,1.0669155964602e-19
6.200195312,28,1.4448956640601e-19
6.213867188,28,6.0754283042371e-20
6.227539062,28,1.212936541327e-20
6.241210938,28,5.1714493436545e-20
6.254882812,28,1.5389427111611e-21
6.268554688,28,3.3082662827946e-20
6.282226562,28,2.0769558921184e-20
6.295898438,28,1.0716735041849e-19
6.309570312,28,2.1406557443906e-19
6.323242188,28,1.2903913799688e-19
6.336914062,28,1.6371806580939e-20
6.350585938,28,2.6267455842758e-20
6.364257812,28,2.0121255599478e-20
6.377929688,28,3.4248168747925e-20
6.391601562,28,4.4598611718892e-21
6.405273438,28,4.1671469932691e-21
6.418945312,28,3.5266152573697e-20
6.432617188,28,1.8595568328861e-20
6.446289062,28,1.9178823605467e-20
6.459960938,28,9.9377466172649e-21
6.473632812,28,8.1128480065117e-20
6.487304688,28,1.6462947798975e-19
6.500976562,28,6.635245304217e-20
6.514648438,28,5.0441633857234e-20
6.528320312,28,1.9844437599624e-20
6.541992188,28,4.0244733939584e-21
6.555664062,28,4.3068002487375e-20
6.569335938,28,1.0366067366309e-19
6.583007812,28,1.6527025498566e-19
6.596679688,28,1.2628525472187e-19
6.610351562,28,9.1637739078072e-20
6.624023438,28,2.0215829817646e-20
6.637695312,28,4.6659189616367e-20
6.651367188,28,6.74999981962e-20
6.665039062,28,6.0797571550129e-20
6.678710938,28,4.7378944679351e-21
6.692382812,28,6.2959764286496e-20
6.706054688,28,1.2945883584268e-19
6.719726562,28,6.1578584135693e-20
6.733398438,28,3.6838926980386e-21
6.747070312,28,9.8761408482266e-21
6.760742188,28,1.5788162176062e-20
6.774414062,28,3.5692122991968e-20
6.788085938,28,2.0974137696602e-20
6.801757812,28,7.9664804021617e-20
6.815429688,28,9.9017534554188e-20
6.829101562,28,2.6277449135451e-20
6.842773438,28,7.2621162942547e-21
6.856445312,28,2.1934359055627e-20
6.870117188,28,4.0029791368974e-20
6.883789062,28,4.5831435608508e-20
6.897460938,28,4.5292509114814e-20
6.911132812,28,3.8566902822375e-20
6.924804688,28,5.7894314489042e-20
6.938476562,28,6.8975314605475e-20
6.952148438,28,3.2941410953989e-20
6.965820312,28,7.6324348959438e-22
6.979492188,28,1.5520490522236e-21
6.993164062,28,8.8205194424981e-21
7.006835938,28,4.3337522590977e-20
7.020507812,28,4.0053256042073e-20
7.034179688,28,1.8172287183123e-20
7.047851562,28,6.801520913065e-20
7.061523438,28,5.6797493019621e-20
7.075195312,28,1.9143793683528e-20
7.088867188,28,4.313647375797e-21
7.102539062,28,1.0010711950215e-20
7.116210938,28,2.0346480583042e-20
7.129882812,28,2.1876716401996e-20
7.143554688,28,4.0333787717104e-20
7.157226562,28,1.0543876115839e-19
7.170898438,28,1.6330258967209e-19
7.184570312,28,1.4694950150468e-19
7.198242188,28,1.8456186750721e-19
7.211914062,28,1.1777420899076e-19
7.225585938,28,3.4098058564824e-20
7.239257812,28,2.1492273725578e-20
7.252929688,28,2.1174587224506e-21
7.266601562,28,1.1245773631746e-20
7.280273438,28,7.8659589232368e-20
7.293945312,28,6.9271192385615e-20
7.307617188,28,3.2003343461827e-20
7.321289062,28,3.6384364036587e-20
7.334960938,28,1.1651994946414e-20
7.348632812,28,1.4694835695516e-20
7.362304688,28,3.9914446928923e-21
7.375976562,28,2.238737842997e-20
7.389648438,28,6.650495544844e-20
7.403320312,28,6.7008165576903e-20
7.416992188,28,3.0236976402713e-20
7.430664062,28,3.2036604772641e-20
7.444335938,28,8.6891151738119e-21
7.458007812,28,3.7003489938592e-20
7.471679688,28,6.8073419762845e-21
7.485351562,28,4.7801895880178e-20
7.499023438,28,1.3558931373007e-19
7.512695312,28,4.5879710677005e-20
7.526367188,28,2.5686404245312e-20
7.540039062,28,3.3629237930021e-20
7.553710938,28,8.2718783852996e-21
7.567382812,28,6.5831373214676e-20
7.581054688,28,9.7791933544976e-20
7.594726562,28,1.3013668217361e-20
7.608398438,28,7.2127733322472e-21
7.622070312,28,4.6137041153632e-20
7.635742188,28,2.127168033947e-20
7.649414062,28,2.7998420315947e-20
7.663085938,28,3.7527047785773e-20
7.676757812,28,5.9171062827899e-20
7.690429688,28,7.3641123306152e-20
7.704101562,28,6.2929843495346e-20
7.717773438,28,1.9396626455398e-20
7.731445312,28,5.16663999455e-21
7.745117188,28,2.0273264726477e-20
7.758789062,28,9.071905340753e-21
7.772460938,28,6.2025035377945e-20
7.786132812,28,6.5497440765024e-20
7.799804688,28,3.7132878956446e-20
7.813476562,28,6.7166216944029e-20
7.827148438,28,9.3921616934912e-20
7.840820312,28,3.2696438399284e-20
7.854492188,28,2.3306128692193e-20
7.868164062,28,4.3145483020257e-20
7.881835938,28,4.5148461889108e-20
7.895507812,28,5.9836692866923e-20
7.909179688,28,1.7756318358428e-20
7.922851562,28,2.3600630334739e-20
7.936523438,28,3.7111434319305e-20
7.950195312,28,3.1487913135205e-20
7.963867188,28,9.3698662209587e-21
7.977539062,28,2.7618623847574e-21
7.991210938,28,1.8763292257832e-20
8.004882812,28,9.2731408887663e-20
8.018554688,28,1.9254715266426e-19
8.032226562,28,6.8558864622046e-20
8.045898438,28,1.1000473432291e-20
8.059570312,28,1.4125914479226e-20
8.073242188,28,2.1885770778468e-20
8.086914062,28,4.0870686272081e-20
8.100585938,28,6.6744625477233e-20
8.114257812,28,3.5833161527957e-20
8.127929688,28,5.9979648903255e-21
8.141601562,28,1.7544841140965e-20
8.155273438,28,1.7906800041674e-22
8.168945312,28,2.4243694811487e-21
8.182617188,28,1.803786665491e-20
8.196289062,28,2.5428851937167e-20
8.209960938,28,4.8521949380752e-20
8.223632812,28,5.7737966175252e-21
8.237304688,28,3.4865137809291e-22
8.250976562,28,1.7188779501186e-20
8.264648438,28,1.9613641458947e-20
8.278320312,28,1.9216165475026e-20
8.291992188,28,1.5944977910126e-21
8.305664062,28,2.686658381003e-20
8.319335938,28,8.9029318351798e-20
8.333007812,28,6.6502752076125e-20
8.346679688,28,3.3261347944164e-20
8.360351562,28,9.8127966031132e-20
8.374023438,28,5.4268860327882e-20
8.387695312,28,1.2707572757643e-20
8.401367188,28,7.1953751336316e-20
8.415039062,28,5.826010366415e-20
8.428710938,28,5.6493927609919e-20
8.442382812,28,1.220882373789e-19
8.456054688,28,1.5753760882036e-20
8.469726562,28,3.1274272768342e-21
8.483398438,28,5.7237427263412e-22
8.497070312,28,4.9451212912754e-22
8.510742188,28,4.529991213036e-21
8.524414062,28,1.1764658913468e-20
8.538085938,28,4.8652753805203e-20
8.551757812,28,3.5587034950291e-20
8.565429688,28,3.3833570323527e-20
8.579101562,28,4.7074318670945e-20
8.592773438,28,5.3813782413439e-20
8.606445312,28,8.1795367962606e-20
8.620117188,28,4.5439425096241e-20
8.633789062,28,1.0296430703953e-20
8.647460938,28,3.0224604408867e-20
8.661132812,28,2.986203874067e-21
8.674804688,28,2.9162355593168e-20
8.688476562,28,1.0354214279691e-19
8.702148438,28,7.576988054328e-20
8.715820312,28,2.083267410506e-20
8.729492188,28,2.0101471006239e-20
8.743164062,28,1.5295757509409e-20
8.756835938,28,3.0965632629148e-20
8.770507812,28,2.2573330950207e-21
8.784179688,28,2.9084906691309e-20
8.797851562,28,4.005850601824e-20
8.811523438,28,1.6016803137753e-20
8.825195312,28,1.3169998624576e-21
8.838867188,28,1.3427600083988e-20
8.852539062,28,3.8145960645099e-21
8.866210938,28,2.8717458588527e-20
8.879882812,28,9.16561765507e-20
8.893554688,28,1.4783526743011e-19
8.907226562,28,6.6931537713812e-20
8.920898438,28,1.0676412674107e-20
8.934570312,28,4.7954175626978e-20
8.948242188,28,5.9468075515248e-20
8.961914062,28,1.3704851496029e-20
8.975585938,28,9.5422510069592e-21
8.989257812,28,2.4934129584077e-21
9.002929688,28,3.1293888729843e-20
9.016601562,28,3.2368609508532e-20
9.030273438,28,1.8985823019965e-20
9.043945312,28,1.6701936875373e-21
9.057617188,28,1.7573929096974e-20
9.071289062,28,3.9252830693003e-20
9.084960938,28,5.011472576703e-21
9.098632812,28,1.9867918112778e-20
9.112304688,28,4.2710905872612e-21
9.125976562,28,1.514442058057e-20
9.139648438,28,1.3057975047305e-21
9.153320312,28,3.2362187302338e-21
9.166992188,28,2.7116584267104e-20
9.180664062,28,4.3396181971684e-20
9.194335938,28,9.6792224195027e-21
9.208007812,28,4.58807412906e-21
9.221679688,28,5.8928969227613e-20
9.235351562,28,1.1059437877376e-19
9.249023438,28,8.4215293283869e-20
9.262695312,28,3.7510056979095e-20
9.276367188,28,1.3176520638624e-20
9.290039062,28,3.1534950044056e-20
9.303710938,28,5.0874440066977e-21
9.317382812,28,6.272596539496e-20
9.331054688,28,1.2459720786864e-19
9.344726562,28,6.5508183244381e-20
9.358398438,28,2.0319288258024e-20
9.372070312,28,8.5899952827882e-21
9.385742188,28,1.6392349517623e-20
9.399414062,28,1.3406335522629e-20
9.413085938,28,1.44446808248e-20
9.426757812,28,1.3254204394392e-20
9.440429688,28,1.5718420371759e-20
9.454101562,28,4.0421363775438e-20
9.467773438,28,4.4416847992686e-20
9.481445312,28,9.2108716386352e-21
9.495117188,28,9.4334880875759e-21
9.508789062,28,2.079494607699e-20
9.522460938,28,2.3243234314527e-20
9.536132812,28,2.7792612933677e-20
9.549804688,28,3.1769843549911e-20
9.563476562,28,4.4526466884555e-21
9.577148438,28,1.3532213978654e-20
9.590820312,28,2.2644438164085e-20
9.604492188,28,2.5570624013776e-20
9.618164062,28,3.3493212036468e-20
9.631835938,28,3.7132037218258e-20
9.645507812,28,5.1083032881523e-21
9.659179688,28,6.0590864332314e-20
9.672851562,28,3.3121478334531e-20
9.686523438,28,3.9445151253672e-20
9.700195312,28,7.5531935052905e-20
9.713867188,28,4.1583019206283e-20
9.727539062,28,3.6304766866222e-21
9.741210938,28,1.6281126048221e-20
9.754882812,28,2.2285176569245e-20
9.768554688,28,1.6841095357685e-20
9.782226562,28,2.7650304165857e-21
9.795898438,28,1.2820664557316e-20
9.809570312,28,1.4322051737431e-20
9.823242188,28,4.8495459715164e-23
9.836914062,28,1.291599311072e-21
9.850585938,28,5.4186224464139e-21
9.864257812,28,4.8152698089676e-21
9.877929688,28,3.3344686351797e-21
9.891601562,28,8.3885134124569e-21
9.905273438,28,6.2289672822457e-20
9.918945312,28,3.8985785080612e-20
9.932617188,28,1.1867862243467e-19
9.946289062,28,1.6639909654233e-19
9.959960938,28,1.5162014053947e-19
9.973632812,28,2.2499753475846e-20
9.987304688,28,4.5865149354895e-21
10.00097656,28,2.3740842462959e-21
10.01464844,28,3.6137066724249e-21
10.02832031,28,2.5520510807406e-20
10.04199219,28,3.2258243423034e-20
10.05566406,28,4.4448460389375e-20
10.06933594,28,1.0644386232436e-20
10.08300781,28,7.2524771624511e-21
10.09667969,28,1.5707700679856e-20
10.11035156,28,1.7781825653471e-20
10.12402344,28,1.8554005816801e-20
10.13769531,28,1.4195250177403e-20
10.15136719,28,2.6021982765537e-20
10.16503906,28,1.9632292494788e-20
10.17871094,28,1.6473952962841e-20
10.19238281,28,2.5150268581854e-20
10.20605469,28,2.7897205061585e-20
10.21972656,28,8.1962031462088e-21
10.23339844,28,2.7216201831815e-21
10.24707031,28,1.0111246496063e-20
10.26074219,28,1.888341811545e-21
10.27441406,28,3.5993871323381e-22
10.28808594,28,3.5165062804965e-20
10.30175781,28,3.4779549958008e-20
10.31542969,28,2.5618786748421e-21
10.32910156,28,1.5493980479905e-21
10.34277344,28,3.2207998899769e-20
10.35644531,28,1.0586468439135e-20
10.37011719,28,3.7888457333684e-21
10.38378906,28,1.7459650298427e-20
10.39746094,28,7.0667447787112e-20
10.41113281,28,3.1362852075378e-20
10.42480469,28,1.4084018376718e-20
10.43847656,28,5.2604649726168e-20
10.45214844,28,4.1385773118776e-20
10.46582031,28,9.2944501617884e-21
10.47949219,28,5.1397949072654e-20
10.49316406,28,8.2353026648001e-21
10.50683594,28,2.5918013183122e-20
10.52050781,28,3.7787059456316e-20
10.53417969,28,6.0036730140315e-20
10.54785156,28,7.9616577456085e-21
10.56152344,28,2.007733579261e-21
10.57519531,28,2.2716950360495e-20
10.58886719,28,2.345454912281e-20
10.60253906,28,2.0322104354086e-20
10.61621094,28,4.4522468539059e-20
10.62988281,28,8.473660320421e-20
10.64355469,28,3.0569768257292e-20
10.65722656,28,1.1203899871834e-20
10.67089844,28,9.7836636225607e-21
10.68457031,28,1.8504342505609e-22
10.69824219,28,1.0173079674923e-20
10.71191406,28,7.0830319186177e-21
10.72558594,28,2.8130051041874e-20
10.73925781,28,6.1203160952322e-20
10.75292969,28,5.528876778844e-20
10.76660156,28,1.6820395858413e-21
10.78027344,28,1.2230281648671e-20
10.79394531,28,6.5565342335412e-21
10.80761719,28,6.5685506507365e-20
10.82128906,28,1.0457450843799e-19
10.83496094,28,3.227920025012e-20
10.84863281,28,8.5903030901271e-21
10.86230469,28,4.2863693209031e-21
10.87597656,28,1.4010313015839e-20
10.88964844,28,5.1480650007661e-21
10.90332031,28,5.7888164605198e-22
10.91699219,28,6.0477085682461e-21
10.93066406,28,7.5253433711046e-21
10.94433594,28,5.3586754796907e-21
10.95800781,28,9.2172624622025e-21
10.97167969,28,1.3133080160553e-21
10.98535156,28,4.2618136397223e-21
10.99902344,28,6.9431947485532e-21
11.01269531,28,4.9351234979442e-20
11.02636719,28,4.9163136277294e-21
11.04003906,28,7.8403829812464e-22
11.05371094,28,5.9102762809649e-20
11.06738281,28,9.5629117500569e-20
11.08105469,28,2.6891698657143e-20
11.09472656,28,1.7537134077667e-20
11.10839844,28,1.7342256009738e-20
11.12207031,28,7.2849076659396e-21
11.13574219,28,2.425961850685e-20
11.14941406,28,3.3929265918849e-20
11.16308594,28,3.8998756456422e-20
11.17675781,28,5.0368767607925e-20
11.19042969,28,2.7940979181394e-20
11.20410156,28,2.3184898473954e-21
11.21777344,28,3.33611520499e-21
11.23144531,28,1.2015816100816e-21
11.24511719,28,4.6106586216038e-22
11.25878906,28,7.3740216563601e-21
11.27246094,28,2.0318602260761e-20
11.28613281,28,1.370435599217e-20
11.29980469,28,1.4097650187313e-20
11.31347656,28,1.3854610458943e-20
11.32714844,28,3.8309705563276e-20
11.34082031,28,4.4618970086255e-21
11.35449219,28,2.3376290441912e-20
11.36816406,28,1.9952246110228e-20
11.38183594,28,1.0856648327329e-20
11.39550781,28,5.6583084080086e-21
11.40917969,28,3.5140711923957e-21
11.42285156,28,4.4624899542918e-20
11.43652344,28,4.198910811561e-20
11.45019531,28,1.0571141097823e-19
11.46386719,28,8.8430180985092e-20
11.47753906,28,1.7395426804413e-20
11.49121094,28,2.2141393515478e-20
11.50488281,28,9.5634372417566e-21
11.51855469,28,2.9341842482094e-21
11.53222656,28,1.8661809771099e-21
11.54589844,28,5.9009858728043e-21
11.55957031,28,3.884407633955e-21
11.57324219,28,4.330392389366e-21
11.58691406,28,8.7398176483117e-21
11.60058594,28,3.3214484057773e-20
11.61425781,28,2.099740000625e-20
11.62792969,28,3.0746885019859e-20
11.64160156,28,2.0155155578114e-20
11.65527344,28,2.6818284485247e-20
11.66894531,28,4.6538285493621e-20
11.68261719,28,3.8041704618782e-20
11.69628906,28,3.4232275872508e-21
11.70996094,28,3.3461447027131e-21
11.72363281,28,7.5556400884271e-22
11.73730469,28,1.0472323194126e-20
11.75097656,28,1.8947061964809e-20
11.76464844,28,1.2220412990313e-21
11.77832031,28,4.0997374834009e-22
11.79199219,28,6.4512589876843e-21
11.80566406,28,6.0356071163749e-21
11.81933594,28,2.0373591703641e-20
11.83300781,28,7.8486968611296e-20
11.84667969,28,9.0015012104359e-21
11.86035156,28,9.5789311049721e-21
11.87402344,28,1.1562683444531e-20
11.88769531,28,4.4757878037313e-20
11.90136719,28,1.700872039167e-20
11.91503906,28,1.7343589194605e-20
11.92871094,28,2.128353510221e-20
11.94238281,28,2.6247313814268e-20
11.95605469,28,3.7536290626241e-21
11.96972656,28,4.3445299803752e-20
11.98339844,28,1.5435105475715e-20
11.99707031,28,1.1077652643707e-20
12.01074219,28,8.575727614703e-21
12.02441406,28,2.2748238577974e-20
12.03808594,28,2.040276350401e-20
12.05175781,28,4.8186273027019e-21
12.06542969,28,1.4779267314212e-20
12.07910156,28,3.5865625230743e-20
